step,id,x,y,gx,gy
98,18,-1,-1,-1,-1
98,19,-1,-1,-1,-1
98,20,-1,-1,-1,-1
98,21,-1,-1,-1,-1
98,22,-1,-1,-1,-1
98,23,17,12,1,0
98,24,-1,-1,-1,-1
98,25,-1,-1,-1,-1
98,26,17,11,1,15
98,27,-1,-1,-1,-1
98,28,-1,-1,-1,-1
98,29,-1,-1,-1,-1
99,0,-1,-1,-1,-1
99,1,-1,-1,-1,-1
99,2,-1,-1,-1,-1
99,3,3,8,3,6
99,4,-1,-1,-1,-1
99,5,-1,-1,-1,-1
99,6,-1,-1,-1,-1
99,7,-1,-1,-1,-1
99,8,-1,-1,-1,-1
99,9,-1,-1,-1,-1
99,10,-1,-1,-1,-1
99,11,-1,-1,-1,-1
99,12,-1,-1,-1,-1
99,13,-1,-1,-1,-1
99,14,-1,-1,-1,-1
99,15,-1,-1,-1,-1
99,16,3,7,3,10
99,17,-1,-1,-1,-1
99,18,-1,-1,-1,-1
99,19,-1,-1,-1,-1
99,20,-1,-1,-1,-1
99,21,-1,-1,-1,-1
99,22,-1,-1,-1,-1
99,23,18,12,1,0
99,24,-1,-1,-1,-1
99,25,-1,-1,-1,-1
99,26,18,11,1,15
99,27,-1,-1,-1,-1
99,28,-1,-1,-1,-1
99,29,-1,-1,-1,-1
100,0,-1,-1,-1,-1
100,1,-1,-1,-1,-1
100,2,-1,-1,-1,-1
100,3,2,8,3,6
100,4,-1,-1,-1,-1
100,5,-1,-1,-1,-1
100,6,-1,-1,-1,-1
100,7,-1,-1,-1,-1
100,8,-1,-1,-1,-1
100,9,-1,-1,-1,-1
100,10,-1,-1,-1,-1
100,11,-1,-1,-1,-1
100,12,-1,-1,-1,-1
100,13,-1,-1,-1,-1
100,14,-1,-1,-1,-1
100,15,-1,-1,-1,-1
100,16,3,6,3,10
100,17,-1,-1,-1,-1
100,18,-1,-1,-1,-1
100,19,-1,-1,-1,-1
100,20,-1,-1,-1,-1
100,21,-1,-1,-1,-1
100,22,-1,-1,-1,-1
100,23,17,12,1,0
100,24,-1,-1,-1,-1
100,25,-1,-1,-1,-1
100,26,17,11,1,15
100,27,-1,-1,-1,-1
100,28,-1,-1,-1,-1
100,29,-1,-1,-1,-1
101,0,-1,-1,-1,-1
101,1,-1,-1,-1,-1
101,2,-1,-1,-1,-1
101,3,3,8,3,6
101,4,-1,-1,-1,-1
101,5,-1,-1,-1,-1
101,6,-1,-1,-1,-1
101,7,-1,-1,-1,-1
101,8,-1,-1,-1,-1
101,9,-1,-1,-1,-1
101,10,-1,-1,-1,-1
101,11,-1,-1,-1,-1
101,12,-1,-1,-1,-1
101,13,-1,-1,-1,-1
101,14,-1,-1,-1,-1
101,15,-1,-1,-1,-1
101,16,3,7,3,10
101,17,-1,-1,-1,-1
101,18,-1,-1,-1,-1
101,19,-1,-1,-1,-1
101,20,-1,-1,-1,-1
101,21,-1,-1,-1,-1
101,22,-1,-1,-1,-1
101,23,18,12,1,0
101,24,-1,-1,-1,-1
101,25,-1,-1,-1,-1
101,26,18,11,1,15
101,27,-1,-1,-1,-1
101,28,-1,-1,-1,-1
101,29,-1,-1,-1,-1
102,0,-1,-1,-1,-1
102,1,-1,-1,-1,-1
102,2,-1,-1,-1,-1
102,3,3,9,3,6
102,4,-1,-1,-1,-1
102,5,-1,-1,-1,-1
102,6,-1,-1,-1,-1
102,7,-1,-1,-1,-1
102,8,-1,-1,-1,-1
102,9,-1,-1,-1,-1
102,10,-1,-1,-1,-1
102,11,-1,-1,-1,-1
102,12,-1,-1,-1,-1
102,13,-1,-1,-1,-1
102,14,-1,-1,-1,-1
102,15,-1,-1,-1,-1
102,16,2,7,3,10
102,17,-1,-1,-1,-1
102,18,-1,-1,-1,-1
102,19,-1,-1,-1,-1
102,20,-1,-1,-1,-1
102,21,-1,-1,-1,-1
102,22,-1,-1,-1,-1
102,23,17,12,1,0
102,24,-1,-1,-1,-1
102,25,-1,-1,-1,-1
102,26,17,11,1,15
102,27,-1,-1,-1,-1
102,28,-1,-1,-1,-1
102,29,-1,-1,-1,-1
103,0,-1,-1,-1,-1
103,1,-1,-1,-1,-1
103,2,-1,-1,-1,-1
103,3,3,8,3,6
103,4,-1,-1,-1,-1
103,5,-1,-1,-1,-1
103,6,-1,-1,-1,-1
103,7,-1,-1,-1,-1
103,8,-1,-1,-1,-1
103,9,-1,-1,-1,-1
103,10,-1,-1,-1,-1
103,11,-1,-1,-1,-1
103,12,-1,-1,-1,-1
103,13,-1,-1,-1,-1
103,14,-1,-1,-1,-1
103,15,-1,-1,-1,-1
103,16,2,8,3,10
103,17,-1,-1,-1,-1
103,18,-1,-1,-1,-1
103,19,-1,-1,-1,-1
103,20,-1,-1,-1,-1
103,21,-1,-1,-1,-1
103,22,-1,-1,-1,-1
103,23,18,12,1,0
103,24,-1,-1,-1,-1
103,25,-1,-1,-1,-1
103,26,18,11,1,15
103,27,-1,-1,-1,-1
103,28,-1,-1,-1,-1
103,29,-1,-1,-1,-1
104,0,-1,-1,-1,-1
104,1,-1,-1,-1,-1
104,2,-1,-1,-1,-1
104,3,3,7,3,6
104,4,-1,-1,-1,-1
104,5,-1,-1,-1,-1
104,6,-1,-1,-1,-1
104,7,-1,-1,-1,-1
104,8,-1,-1,-1,-1
104,9,-1,-1,-1,-1
104,10,-1,-1,-1,-1
104,11,-1,-1,-1,-1
104,12,-1,-1,-1,-1
104,13,-1,-1,-1,-1
104,14,-1,-1,-1,-1
104,15,-1,-1,-1,-1
104,16,2,9,3,10
104,17,-1,-1,-1,-1
104,18,-1,-1,-1,-1
104,19,-1,-1,-1,-1
104,20,-1,-1,-1,-1
104,21,-1,-1,-1,-1
104,22,-1,-1,-1,-1
104,23,17,12,1,0
104,24,-1,-1,-1,-1
104,25,-1,-1,-1,-1
104,26,17,11,1,15
104,27,-1,-1,-1,-1
104,28,-1,-1,-1,-1
104,29,-1,-1,-1,-1
105,0,-1,-1,-1,-1
105,1,-1,-1,-1,-1
105,2,-1,-1,-1,-1
105,3,3,6,3,6
105,4,-1,-1,-1,-1
105,5,-1,-1,-1,-1
105,6,-1,-1,-1,-1
105,7,-1,-1,-1,-1
105,8,-1,-1,-1,-1
105,9,-1,-1,-1,-1
105,10,-1,-1,-1,-1
105,11,-1,-1,-1,-1
105,12,-1,-1,-1,-1
105,13,-1,-1,-1,-1
105,14,-1,-1,-1,-1
105,15,-1,-1,-1,-1
105,16,2,10,3,10
105,17,-1,-1,-1,-1
105,18,-1,-1,-1,-1
105,19,-1,-1,-1,-1
105,20,-1,-1,-1,-1
105,21,-1,-1,-1,-1
105,22,-1,-1,-1,-1
105,23,18,12,1,0
105,24,-1,-1,-1,-1
105,25,-1,-1,-1,-1
105,26,18,11,1,15
105,27,-1,-1,-1,-1
105,28,-1,-1,-1,-1
105,29,-1,-1,-1,-1
106,0,-1,-1,-1,-1
106,1,-1,-1,-1,-1
106,2,-1,-1,-1,-1
106,3,-1,-1,-1,-1
106,4,-1,-1,-1,-1
106,5,-1,-1,-1,-1
106,6,-1,-1,-1,-1
106,7,-1,-1,-1,-1
106,8,-1,-1,-1,-1
106,9,-1,-1,-1,-1
106,10,-1,-1,-1,-1
106,11,-1,-1,-1,-1
106,12,-1,-1,-1,-1
106,13,-1,-1,-1,-1
106,14,-1,-1,-1,-1
106,15,-1,-1,-1,-1
106,16,3,10,3,10
106,17,-1,-1,-1,-1
106,18,-1,-1,-1,-1
106,19,-1,-1,-1,-1
106,20,-1,-1,-1,-1
106,21,-1,-1,-1,-1
106,22,-1,-1,-1,-1
106,23,17,12,1,0
106,24,-1,-1,-1,-1
106,25,-1,-1,-1,-1
106,26,17,11,1,15
106,27,-1,-1,-1,-1
106,28,-1,-1,-1,-1
106,29,-1,-1,-1,-1
107,0,-1,-1,-1,-1
107,1,-1,-1,-1,-1
107,2,-1,-1,-1,-1
107,3,-1,-1,-1,-1
107,4,-1,-1,-1,-1
107,5,-1,-1,-1,-1
107,6,-1,-1,-1,-1
107,7,-1,-1,-1,-1
107,8,-1,-1,-1,-1
107,9,-1,-1,-1,-1
107,10,-1,-1,-1,-1
107,11,-1,-1,-1,-1
107,12,-1,-1,-1,-1
107,13,-1,-1,-1,-1
107,14,-1,-1,-1,-1
107,15,-1,-1,-1,-1
107,16,-1,-1,-1,-1
107,17,-1,-1,-1,-1
107,18,-1,-1,-1,-1
107,19,-1,-1,-1,-1
107,20,-1,-1,-1,-1
107,21,-1,-1,-1,-1
107,22,-1,-1,-1,-1
107,23,17,13,1,0
107,24,-1,-1,-1,-1
107,25,-1,-1,-1,-1
107,26,18,11,1,15
107,27,-1,-1,-1,-1
107,28,-1,-1,-1,-1
107,29,-1,-1,-1,-1
108,0,-1,-1,-1,-1
108,1,-1,-1,-1,-1
108,2,-1,-1,-1,-1
108,3,-1,-1,-1,-1
108,4,-1,-1,-1,-1
108,5,-1,-1,-1,-1
108,6,-1,-1,-1,-1
108,7,-1,-1,-1,-1
108,8,-1,-1,-1,-1
108,9,-1,-1,-1,-1
108,10,-1,-1,-1,-1
108,11,-1,-1,-1,-1
108,12,-1,-1,-1,-1
108,13,-1,-1,-1,-1
108,14,-1,-1,-1,-1
108,15,-1,-1,-1,-1
108,16,-1,-1,-1,-1
108,17,-1,-1,-1,-1
108,18,-1,-1,-1,-1
108,19,-1,-1,-1,-1
108,20,-1,-1,-1,-1
108,21,-1,-1,-1,-1
108,22,-1,-1,-1,-1
108,23,17,12,1,0
108,24,-1,-1,-1,-1
108,25,-1,-1,-1,-1
108,26,17,11,1,15
108,27,-1,-1,-1,-1
108,28,-1,-1,-1,-1
108,29,-1,-1,-1,-1
109,0,-1,-1,-1,-1
109,1,-1,-1,-1,-1
109,2,-1,-1,-1,-1
109,3,-1,-1,-1,-1
109,4,-1,-1,-1,-1
109,5,-1,-1,-1,-1
109,6,-1,-1,-1,-1
109,7,-1,-1,-1,-1
109,8,-1,-1,-1,-1
109,9,-1,-1,-1,-1
109,10,-1,-1,-1,-1
109,11,-1,-1,-1,-1
109,12,-1,-1,-1,-1
109,13,-1,-1,-1,-1
109,14,-1,-1,-1,-1
109,15,-1,-1,-1,-1
109,16,-1,-1,-1,-1
109,17,-1,-1,-1,-1
109,18,-1,-1,-1,-1
109,19,-1,-1,-1,-1
109,20,-1,-1,-1,-1
109,21,-1,-1,-1,-1
109,22,-1,-1,-1,-1
109,23,17,13,1,0
109,24,-1,-1,-1,-1
109,25,-1,-1,-1,-1
109,26,18,11,1,15
109,27,-1,-1,-1,-1
109,28,-1,-1,-1,-1
109,29,-1,-1,-1,-1
110,0,-1,-1,-1,-1
110,1,-1,-1,-1,-1
110,2,-1,-1,-1,-1
110,3,-1,-1,-1,-1
110,4,-1,-1,-1,-1
110,5,-1,-1,-1,-1
110,6,-1,-1,-1,-1
110,7,-1,-1,-1,-1
110,8,-1,-1,-1,-1
110,9,-1,-1,-1,-1
110,10,-1,-1,-1,-1
110,11,-1,-1,-1,-1
110,12,-1,-1,-1,-1
110,13,-1,-1,-1,-1
110,14,-1,-1,-1,-1
110,15,-1,-1,-1,-1
110,16,-1,-1,-1,-1
110,17,-1,-1,-1,-1
110,18,-1,-1,-1,-1
110,19,-1,-1,-1,-1
110,20,-1,-1,-1,-1
110,21,-1,-1,-1,-1
110,22,-1,-1,-1,-1
110,23,17,12,1,0
110,24,-1,-1,-1,-1
110,25,-1,-1,-1,-1
110,26,17,11,1,15
110,27,-1,-1,-1,-1
110,28,-1,-1,-1,-1
110,29,-1,-1,-1,-1
111,0,-1,-1,-1,-1
111,1,-1,-1,-1,-1
111,2,-1,-1,-1,-1
111,3,-1,-1,-1,-1
111,4,-1,-1,-1,-1
111,5,-1,-1,-1,-1
111,6,-1,-1,-1,-1
111,7,-1,-1,-1,-1
111,8,-1,-1,-1,-1
111,9,-1,-1,-1,-1
111,10,-1,-1,-1,-1
111,11,-1,-1,-1,-1
111,12,-1,-1,-1,-1
111,13,-1,-1,-1,-1
111,14,-1,-1,-1,-1
111,15,-1,-1,-1,-1
111,16,-1,-1,-1,-1
111,17,-1,-1,-1,-1
111,18,-1,-1,-1,-1
111,19,-1,-1,-1,-1
111,20,-1,-1,-1,-1
111,21,-1,-1,-1,-1
111,22,-1,-1,-1,-1
111,23,17,13,1,0
111,24,-1,-1,-1,-1
111,25,-1,-1,-1,-1
111,26,18,11,1,15
111,27,-1,-1,-1,-1
111,28,-1,-1,-1,-1
111,29,-1,-1,-1,-1
112,0,-1,-1,-1,-1
112,1,-1,-1,-1,-1
112,2,-1,-1,-1,-1
112,3,-1,-1,-1,-1
112,4,-1,-1,-1,-1
112,5,-1,-1,-1,-1
112,6,-1,-1,-1,-1
112,7,-1,-1,-1,-1
112,8,-1,-1,-1,-1
112,9,-1,-1,-1,-1
112,10,-1,-1,-1,-1
112,11,-1,-1,-1,-1
112,12,-1,-1,-1,-1
112,13,-1,-1,-1,-1
112,14,-1,-1,-1,-1
112,15,-1,-1,-1,-1
112,16,-1,-1,-1,-1
112,17,-1,-1,-1,-1
112,18,-1,-1,-1,-1
112,19,-1,-1,-1,-1
112,20,-1,-1,-1,-1
112,21,-1,-1,-1,-1
112,22,-1,-1,-1,-1
112,23,17,12,1,0
112,24,-1,-1,-1,-1
112,25,-1,-1,-1,-1
112,26,17,11,1,15
112,27,-1,-1,-1,-1
112,28,-1,-1,-1,-1
112,29,-1,-1,-1,-1
113,0,-1,-1,-1,-1
113,1,-1,-1,-1,-1
113,2,-1,-1,-1,-1
113,3,-1,-1,-1,-1
113,4,-1,-1,-1,-1
113,5,-1,-1,-1,-1
113,6,-1,-1,-1,-1
113,7,-1,-1,-1,-1
113,8,-1,-1,-1,-1
113,9,-1,-1,-1,-1
113,10,-1,-1,-1,-1
113,11,-1,-1,-1,-1
113,12,-1,-1,-1,-1
113,13,-1,-1,-1,-1
113,14,-1,-1,-1,-1
113,15,-1,-1,-1,-1
113,16,-1,-1,-1,-1
113,17,-1,-1,-1,-1
113,18,-1,-1,-1,-1
113,19,-1,-1,-1,-1
113,20,-1,-1,-1,-1
113,21,-1,-1,-1,-1
113,22,-1,-1,-1,-1
113,23,18,12,1,0
113,24,-1,-1,-1,-1
113,25,-1,-1,-1,-1
113,26,18,11,1,15
113,27,-1,-1,-1,-1
113,28,-1,-1,-1,-1
113,29,-1,-1,-1,-1
114,0,-1,-1,-1,-1
114,1,-1,-1,-1,-1
114,2,-1,-1,-1,-1
114,3,-1,-1,-1,-1
114,4,-1,-1,-1,-1
114,5,-1,-1,-1,-1
114,6,-1,-1,-1,-1
114,7,-1,-1,-1,-1
114,8,-1,-1,-1,-1
114,9,-1,-1,-1,-1
114,10,-1,-1,-1,-1
114,11,-1,-1,-1,-1
114,12,-1,-1,-1,-1
114,13,-1,-1,-1,-1
114,14,-1,-1,-1,-1
114,15,-1,-1,-1,-1
114,16,-1,-1,-1,-1
114,17,-1,-1,-1,-1
114,18,-1,-1,-1,-1
114,19,-1,-1,-1,-1
114,20,-1,-1,-1,-1
114,21,-1,-1,-1,-1
114,22,-1,-1,-1,-1
114,23,17,12,1,0
114,24,-1,-1,-1,-1
114,25,-1,-1,-1,-1
114,26,17,11,1,15
114,27,-1,-1,-1,-1
114,28,-1,-1,-1,-1
114,29,-1,-1,-1,-1
115,0,-1,-1,-1,-1
115,1,-1,-1,-1,-1
115,2,-1,-1,-1,-1
115,3,-1,-1,-1,-1
115,4,-1,-1,-1,-1
115,5,-1,-1,-1,-1
115,6,-1,-1,-1,-1
115,7,-1,-1,-1,-1
115,8,-1,-1,-1,-1
115,9,-1,-1,-1,-1
115,10,-1,-1,-1,-1
115,11,-1,-1,-1,-1
115,12,-1,-1,-1,-1
115,13,-1,-1,-1,-1
115,14,-1,-1,-1,-1
115,15,-1,-1,-1,-1
115,16,-1,-1,-1,-1
115,17,-1,-1,-1,-1
115,18,-1,-1,-1,-1
115,19,-1,-1,-1,-1
115,20,-1,-1,-1,-1
115,21,-1,-1,-1,-1
115,22,-1,-1,-1,-1
115,23,18,12,1,0
115,24,-1,-1,-1,-1
115,25,-1,-1,-1,-1
115,26,18,11,1,15
115,27,-1,-1,-1,-1
115,28,-1,-1,-1,-1
115,29,-1,-1,-1,-1
116,0,-1,-1,-1,-1
116,1,-1,-1,-1,-1
116,2,-1,-1,-1,-1
116,3,-1,-1,-1,-1
116,4,-1,-1,-1,-1
116,5,-1,-1,-1,-1
116,6,-1,-1,-1,-1
116,7,-1,-1,-1,-1
116,8,-1,-1,-1,-1
116,9,-1,-1,-1,-1
116,10,-1,-1,-1,-1
116,11,-1,-1,-1,-1
116,12,-1,-1,-1,-1
116,13,-1,-1,-1,-1
116,14,-1,-1,-1,-1
116,15,-1,-1,-1,-1
116,16,-1,-1,-1,-1
116,17,-1,-1,-1,-1
116,18,-1,-1,-1,-1
116,19,-1,-1,-1,-1
116,20,-1,-1,-1,-1
116,21,-1,-1,-1,-1
116,22,-1,-1,-1,-1
116,23,17,12,1,0
116,24,-1,-1,-1,-1
116,25,-1,-1,-1,-1
116,26,17,11,1,15
116,27,-1,-1,-1,-1
116,28,-1,-1,-1,-1
116,29,-1,-1,-1,-1
117,0,-1,-1,-1,-1
117,1,-1,-1,-1,-1
117,2,-1,-1,-1,-1
117,3,-1,-1,-1,-1
117,4,-1,-1,-1,-1
117,5,-1,-1,-1,-1
117,6,-1,-1,-1,-1
117,7,-1,-1,-1,-1
117,8,-1,-1,-1,-1
117,9,-1,-1,-1,-1
117,10,-1,-1,-1,-1
117,11,-1,-1,-1,-1
117,12,-1,-1,-1,-1
117,13,-1,-1,-1,-1
117,14,-1,-1,-1,-1
117,15,-1,-1,-1,-1
117,16,-1,-1,-1,-1
117,17,-1,-1,-1,-1
117,18,-1,-1,-1,-1
117,19,-1,-1,-1,-1
117,20,-1,-1,-1,-1
117,21,-1,-1,-1,-1
117,22,-1,-1,-1,-1
117,23,17,13,1,0
117,24,-1,-1,-1,-1
117,25,-1,-1,-1,-1
117,26,18,11,1,15
117,27,-1,-1,-1,-1
117,28,-1,-1,-1,-1
117,29,-1,-1,-1,-1
118,0,-1,-1,-1,-1
118,1,-1,-1,-1,-1
118,2,-1,-1,-1,-1
118,3,-1,-1,-1,-1
118,4,-1,-1,-1,-1
118,5,-1,-1,-1,-1
118,6,-1,-1,-1,-1
118,7,-1,-1,-1,-1
118,8,-1,-1,-1,-1
118,9,-1,-1,-1,-1
118,10,-1,-1,-1,-1
118,11,-1,-1,-1,-1
118,12,-1,-1,-1,-1
118,13,-1,-1,-1,-1
118,14,-1,-1,-1,-1
118,15,-1,-1,-1,-1
118,16,-1,-1,-1,-1
118,17,-1,-1,-1,-1
118,18,-1,-1,-1,-1
118,19,-1,-1,-1,-1
118,20,-1,-1,-1,-1
118,21,-1,-1,-1,-1
118,22,-1,-1,-1,-1
118,23,17,12,1,0
118,24,-1,-1,-1,-1
118,25,-1,-1,-1,-1
118,26,17,11,1,15
118,27,-1,-1,-1,-1
118,28,-1,-1,-1,-1
118,29,-1,-1,-1,-1
119,0,-1,-1,-1,-1
119,1,-1,-1,-1,-1
119,2,-1,-1,-1,-1
119,3,-1,-1,-1,-1
119,4,-1,-1,-1,-1
119,5,-1,-1,-1,-1
119,6,-1,-1,-1,-1
119,7,-1,-1,-1,-1
119,8,-1,-1,-1,-1
119,9,-1,-1,-1,-1
119,10,-1,-1,-1,-1
119,11,-1,-1,-1,-1
119,12,-1,-1,-1,-1
119,13,-1,-1,-1,-1
119,14,-1,-1,-1,-1
119,15,-1,-1,-1,-1
119,16,-1,-1,-1,-1
119,17,-1,-1,-1,-1
119,18,-1,-1,-1,-1
119,19,-1,-1,-1,-1
119,20,-1,-1,-1,-1
119,21,-1,-1,-1,-1
119,22,-1,-1,-1,-1
119,23,17,13,1,0
119,24,-1,-1,-1,-1
119,25,-1,-1,-1,-1
119,26,18,11,1,15
119,27,-1,-1,-1,-1
119,28,-1,-1,-1,-1
119,29,-1,-1,-1,-1
120,0,-1,-1,-1,-1
120,1,-1,-1,-1,-1
120,2,-1,-1,-1,-1
120,3,-1,-1,-1,-1
120,4,-1,-1,-1,-1
120,5,-1,-1,-1,-1
120,6,-1,-1,-1,-1
120,7,-1,-1,-1,-1
120,8,-1,-1,-1,-1
120,9,-1,-1,-1,-1
120,10,-1,-1,-1,-1
120,11,-1,-1,-1,-1
120,12,-1,-1,-1,-1
120,13,-1,-1,-1,-1
120,14,-1,-1,-1,-1
120,15,-1,-1,-1,-1
120,16,-1,-1,-1,-1
120,17,-1,-1,-1,-1
120,18,-1,-1,-1,-1
120,19,-1,-1,-1,-1
120,20,-1,-1,-1,-1
120,21,-1,-1,-1,-1
120,22,-1,-1,-1,-1
120,23,17,12,1,0
120,24,-1,-1,-1,-1
120,25,-1,-1,-1,-1
120,26,18,12,1,15
120,27,-1,-1,-1,-1
120,28,-1,-1,-1,-1
120,29,-1,-1,-1,-1
121,0,-1,-1,-1,-1
121,1,-1,-1,-1,-1
121,2,-1,-1,-1,-1
121,3,-1,-1,-1,-1
121,4,-1,-1,-1,-1
121,5,-1,-1,-1,-1
121,6,-1,-1,-1,-1
121,7,-1,-1,-1,-1
121,8,-1,-1,-1,-1
121,9,-1,-1,-1,-1
121,10,-1,-1,-1,-1
121,11,-1,-1,-1,-1
121,12,-1,-1,-1,-1
121,13,-1,-1,-1,-1
121,14,-1,-1,-1,-1
121,15,-1,-1,-1,-1
121,16,-1,-1,-1,-1
121,17,-1,-1,-1,-1
121,18,-1,-1,-1,-1
121,19,-1,-1,-1,-1
121,20,-1,-1,-1,-1
121,21,-1,-1,-1,-1
121,22,-1,-1,-1,-1
121,23,17,11,1,0
121,24,-1,-1,-1,-1
121,25,-1,-1,-1,-1
121,26,18,13,1,15
121,27,-1,-1,-1,-1
121,28,-1,-1,-1,-1
121,29,-1,-1,-1,-1
122,0,-1,-1,-1,-1
122,1,-1,-1,-1,-1
122,2,-1,-1,-1,-1
122,3,-1,-1,-1,-1
122,4,-1,-1,-1,-1
122,5,-1,-1,-1,-1
122,6,-1,-1,-1,-1
122,7,-1,-1,-1,-1
122,8,-1,-1,-1,-1
122,9,-1,-1,-1,-1
122,10,-1,-1,-1,-1
122,11,-1,-1,-1,-1
122,12,-1,-1,-1,-1
122,13,-1,-1,-1,-1
122,14,-1,-1,-1,-1
122,15,-1,-1,-1,-1
122,16,-1,-1,-1,-1
122,17,-1,-1,-1,-1
122,18,-1,-1,-1,-1
122,19,-1,-1,-1,-1
122,20,-1,-1,-1,-1
122,21,-1,-1,-1,-1
122,22,-1,-1,-1,-1
122,23,17,10,1,0
122,24,-1,-1,-1,-1
122,25,-1,-1,-1,-1
122,26,17,13,1,15
122,27,-1,-1,-1,-1
122,28,-1,-1,-1,-1
122,29,-1,-1,-1,-1
123,0,-1,-1,-1,-1
123,1,-1,-1,-1,-1
123,2,-1,-1,-1,-1
123,3,-1,-1,-1,-1
123,4,-1,-1,-1,-1
123,5,-1,-1,-1,-1
123,6,-1,-1,-1,-1
123,7,-1,-1,-1,-1
123,8,-1,-1,-1,-1
123,9,-1,-1,-1,-1
123,10,-1,-1,-1,-1
123,11,-1,-1,-1,-1
123,12,-1,-1,-1,-1
123,13,-1,-1,-1,-1
123,14,-1,-1,-1,-1
123,15,-1,-1,-1,-1
123,16,-1,-1,-1,-1
123,17,-1,-1,-1,-1
123,18,-1,-1,-1,-1
123,19,-1,-1,-1,-1
123,20,-1,-1,-1,-1
123,21,-1,-1,-1,-1
123,22,-1,-1,-1,-1
123,23,17,9,1,0
123,24,-1,-1,-1,-1
123,25,-1,-1,-1,-1
123,26,17,14,1,15
123,27,-1,-1,-1,-1
123,28,-1,-1,-1,-1
123,29,-1,-1,-1,-1
124,0,-1,-1,-1,-1
124,1,-1,-1,-1,-1
124,2,-1,-1,-1,-1
124,3,-1,-1,-1,-1
124,4,-1,-1,-1,-1
124,5,-1,-1,-1,-1
124,6,-1,-1,-1,-1
124,7,-1,-1,-1,-1
124,8,-1,-1,-1,-1
124,9,-1,-1,-1,-1
124,10,-1,-1,-1,-1
124,11,-1,-1,-1,-1
124,12,-1,-1,-1,-1
124,13,-1,-1,-1,-1
124,14,-1,-1,-1,-1
124,15,-1,-1,-1,-1
124,16,-1,-1,-1,-1
124,17,-1,-1,-1,-1
124,18,-1,-1,-1,-1
124,19,-1,-1,-1,-1
124,20,-1,-1,-1,-1
124,21,-1,-1,-1,-1
124,22,-1,-1,-1,-1
124,23,17,8,1,0
124,24,-1,-1,-1,-1
124,25,-1,-1,-1,-1
124,26,17,15,1,15
124,27,-1,-1,-1,-1
124,28,-1,-1,-1,-1
124,29,-1,-1,-1,-1
125,0,-1,-1,-1,-1
125,1,-1,-1,-1,-1
125,2,-1,-1,-1,-1
125,3,-1,-1,-1,-1
125,4,-1,-1,-1,-1
125,5,-1,-1,-1,-1
125,6,-1,-1,-1,-1
125,7,-1,-1,-1,-1
125,8,-1,-1,-1,-1
125,9,-1,-1,-1,-1
125,10,-1,-1,-1,-1
125,11,-1,-1,-1,-1
125,12,-1,-1,-1,-1
125,13,-1,-1,-1,-1
125,14,-1,-1,-1,-1
125,15,-1,-1,-1,-1
125,16,-1,-1,-1,-1
125,17,-1,-1,-1,-1
125,18,-1,-1,-1,-1
125,19,-1,-1,-1,-1
125,20,-1,-1,-1,-1
125,21,-1,-1,-1,-1
125,22,-1,-1,-1,-1
125,23,17,7,1,0
125,24,-1,-1,-1,-1
125,25,-1,-1,-1,-1
125,26,17,16,1,15
125,27,-1,-1,-1,-1
125,28,-1,-1,-1,-1
125,29,-1,-1,-1,-1
126,0,-1,-1,-1,-1
126,1,-1,-1,-1,-1
126,2,-1,-1,-1,-1
126,3,-1,-1,-1,-1
126,4,-1,-1,-1,-1
126,5,-1,-1,-1,-1
126,6,-1,-1,-1,-1
126,7,-1,-1,-1,-1
126,8,-1,-1,-1,-1
126,9,-1,-1,-1,-1
126,10,-1,-1,-1,-1
126,11,-1,-1,-1,-1
126,12,-1,-1,-1,-1
126,13,-1,-1,-1,-1
126,14,-1,-1,-1,-1
126,15,-1,-1,-1,-1
126,16,-1,-1,-1,-1
126,17,-1,-1,-1,-1
126,18,-1,-1,-1,-1
126,19,-1,-1,-1,-1
126,20,-1,-1,-1,-1
126,21,-1,-1,-1,-1
126,22,-1,-1,-1,-1
126,23,17,6,1,0
126,24,-1,-1,-1,-1
126,25,-1,-1,-1,-1
126,26,17,17,1,15
126,27,-1,-1,-1,-1
126,28,-1,-1,-1,-1
126,29,-1,-1,-1,-1
127,0,-1,-1,-1,-1
127,1,-1,-1,-1,-1
127,2,-1,-1,-1,-1
127,3,-1,-1,-1,-1
127,4,-1,-1,-1,-1
127,5,-1,-1,-1,-1
127,6,-1,-1,-1,-1
127,7,-1,-1,-1,-1
127,8,-1,-1,-1,-1
127,9,-1,-1,-1,-1
127,10,-1,-1,-1,-1
127,11,-1,-1,-1,-1
127,12,-1,-1,-1,-1
127,13,-1,-1,-1,-1
127,14,-1,-1,-1,-1
127,15,-1,-1,-1,-1
127,16,-1,-1,-1,-1
127,17,-1,-1,-1,-1
127,18,-1,-1,-1,-1
127,19,-1,-1,-1,-1
127,20,-1,-1,-1,-1
127,21,-1,-1,-1,-1
127,22,-1,-1,-1,-1
127,23,17,5,1,0
127,24,-1,-1,-1,-1
127,25,-1,-1,-1,-1
127,26,16,17,1,15
127,27,-1,-1,-1,-1
127,28,-1,-1,-1,-1
127,29,-1,-1,-1,-1
128,0,-1,-1,-1,-1
128,1,-1,-1,-1,-1
128,2,-1,-1,-1,-1
128,3,-1,-1,-1,-1
128,4,-1,-1,-1,-1
128,5,-1,-1,-1,-1
128,6,-1,-1,-1,-1
128,7,-1,-1,-1,-1
128,8,-1,-1,-1,-1
128,9,-1,-1,-1,-1
