step,id,x,y,gx,gy,priority,battery,blocked
434,25,17,1,10,18,2,91,425
434,26,2,18,6,17,2,90,424
434,27,-1,-1,-1,-1,0,100,0
434,28,-1,-1,-1,-1,2,100,0
434,29,-1,-1,-1,-1,0,100,1
435,0,-1,-1,-1,-1,0,100,1
435,1,3,1,13,2,2,88,423
435,2,0,1,2,13,1,90,425
435,3,18,2,10,1,2,90,425
435,4,-1,-1,-1,-1,0,100,0
435,5,19,1,3,11,2,92,427
435,6,1,2,18,0,0,90,425
435,7,-1,-1,-1,-1,0,100,0
435,8,-1,-1,-1,-1,1,100,1
435,9,-1,-1,-1,-1,1,100,1
435,10,-1,-1,-1,-1,0,100,0
435,11,1,1,15,13,2,91,426
435,12,1,17,0,19,2,92,427
435,13,1,0,14,4,2,91,426
435,14,5,1,0,1,0,77,412
435,15,-1,-1,-1,-1,0,100,2
435,16,18,0,6,13,2,92,427
435,17,-1,-1,-1,-1,1,100,0
435,18,4,1,13,2,2,87,422
435,19,18,1,1,13,1,93,428
435,20,2,17,0,17,0,78,413
435,21,2,1,3,19,2,93,428
435,22,1,18,6,9,1,92,427
435,23,0,18,1,17,2,93,428
435,24,1,19,17,7,0,93,428
435,25,17,1,10,18,2,91,426
435,26,2,18,6,17,2,90,425
435,27,-1,-1,-1,-1,0,100,0
435,28,-1,-1,-1,-1,2,100,0
435,29,-1,-1,-1,-1,0,100,1
436,0,-1,-1,-1,-1,0,100,1
436,1,3,1,13,2,2,88,424
436,2,0,1,2,13,1,90,426
436,3,18,2,10,1,2,90,426
436,4,-1,-1,-1,-1,0,100,0
436,5,19,1,3,11,2,92,428
436,6,1,2,18,0,0,90,426
436,7,-1,-1,-1,-1,0,100,0
436,8,-1,-1,-1,-1,1,100,1
436,9,-1,-1,-1,-1,1,100,1
436,10,-1,-1,-1,-1,0,100,0
436,11,1,1,15,13,2,91,427
436,12,1,17,0,19,2,92,428
436,13,1,0,14,4,2,91,427
436,14,5,1,0,1,0,77,413
436,15,-1,-1,-1,-1,0,100,2
436,16,18,0,6,13,2,92,428
436,17,-1,-1,-1,-1,1,100,0
436,18,4,1,13,2,2,87,423
436,19,18,1,1,13,1,93,429
436,20,2,17,0,17,0,78,414
436,21,2,1,3,19,2,93,429
436,22,1,18,6,9,1,92,428
436,23,0,18,1,17,2,93,429
436,24,1,19,17,7,0,93,429
436,25,17,1,10,18,2,91,427
436,26,2,18,6,17,2,90,426
436,27,-1,-1,-1,-1,0,100,0
436,28,-1,-1,-1,-1,2,100,0
436,29,-1,-1,-1,-1,0,100,1
437,0,-1,-1,-1,-1,0,100,1
437,1,3,1,13,2,2,88,425
437,2,0,1,2,13,1,90,427
437,3,18,2,10,1,2,90,427
437,4,-1,-1,-1,-1,0,100,0
437,5,19,1,3,11,2,92,429
437,6,1,2,18,0,0,90,427
437,7,-1,-1,-1,-1,0,100,0
437,8,-1,-1,-1,-1,1,100,1
437,9,-1,-1,-1,-1,1,100,1
437,10,-1,-1,-1,-1,0,100,0
437,11,1,1,15,13,2,91,428
437,12,1,17,0,19,2,92,429
437,13,1,0,14,4,2,91,428
437,14,5,1,0,1,0,77,414
437,15,-1,-1,-1,-1,0,100,2
437,16,18,0,6,13,2,92,429
437,17,-1,-1,-1,-1,1,100,0
437,18,4,1,13,2,2,87,424
437,19,18,1,1,13,1,93,430
437,20,2,17,0,17,0,78,415
437,21,2,1,3,19,2,93,430
437,22,1,18,6,9,1,92,429
437,23,0,18,1,17,2,93,430
437,24,1,19,17,7,0,93,430
437,25,17,1,10,18,2,91,428
437,26,2,18,6,17,2,90,427
437,27,-1,-1,-1,-1,0,100,0
437,28,-1,-1,-1,-1,2,100,0
437,29,-1,-1,-1,-1,0,100,1
438,0,-1,-1,-1,-1,0,100,1
438,1,3,1,13,2,2,88,426
438,2,0,1,2,13,1,90,428
438,3,18,2,10,1,2,90,428
438,4,-1,-1,-1,-1,0,100,0
438,5,19,1,3,11,2,92,430
438,6,1,2,18,0,0,90,428
438,7,-1,-1,-1,-1,0,100,0
438,8,-1,-1,-1,-1,1,100,1
438,9,-1,-1,-1,-1,1,100,1
438,10,-1,-1,-1,-1,0,100,0
438,11,1,1,15,13,2,91,429
438,12,1,17,0,19,2,92,430
438,13,1,0,14,4,2,91,429
438,14,5,1,0,1,0,77,415
438,15,-1,-1,-1,-1,0,100,2
438,16,18,0,6,13,2,92,430
438,17,-1,-1,-1,-1,1,100,0
438,18,4,1,13,2,2,87,425
438,19,18,1,1,13,1,93,431
438,20,2,17,0,17,0,78,416
438,21,2,1,3,19,2,93,431
438,22,1,18,6,9,1,92,430
438,23,0,18,1,17,2,93,431
438,24,1,19,17,7,0,93,431
438,25,17,1,10,18,2,91,429
438,26,2,18,6,17,2,90,428
438,27,-1,-1,-1,-1,0,100,0
438,28,-1,-1,-1,-1,2,100,0
438,29,-1,-1,-1,-1,0,100,1
439,0,-1,-1,-1,-1,0,100,1
439,1,3,1,13,2,2,88,427
439,2,0,1,2,13,1,90,429
439,3,18,2,10,1,2,90,429
439,4,-1,-1,-1,-1,0,100,0
439,5,19,1,3,11,2,92,431
439,6,1,2,18,0,0,90,429
439,7,-1,-1,-1,-1,0,100,0
439,8,-1,-1,-1,-1,1,100,1
439,9,-1,-1,-1,-1,1,100,1
439,10,-1,-1,-1,-1,0,100,0
439,11,1,1,15,13,2,91,430
439,12,1,17,0,19,2,92,431
439,13,1,0,14,4,2,91,430
439,14,5,1,0,1,0,77,416
439,15,-1,-1,-1,-1,0,100,2
439,16,18,0,6,13,2,92,431
439,17,-1,-1,-1,-1,1,100,0
439,18,4,1,13,2,2,87,426
439,19,18,1,1,13,1,93,432
439,20,2,17,0,17,0,78,417
439,21,2,1,3,19,2,93,432
439,22,1,18,6,9,1,92,431
439,23,0,18,1,17,2,93,432
439,24,1,19,17,7,0,93,432
439,25,17,1,10,18,2,91,430
439,26,2,18,6,17,2,90,429
439,27,-1,-1,-1,-1,0,100,0
439,28,-1,-1,-1,-1,2,100,0
439,29,-1,-1,-1,-1,0,100,1
440,0,-1,-1,-1,-1,0,100,1
440,1,3,1,13,2,2,88,428
440,2,0,1,2,13,1,90,430
440,3,18,2,10,1,2,90,430
440,4,-1,-1,-1,-1,0,100,0
440,5,19,1,3,11,2,92,432
440,6,1,2,18,0,0,90,430
440,7,-1,-1,-1,-1,0,100,0
440,8,-1,-1,-1,-1,1,100,1
440,9,-1,-1,-1,-1,1,100,1
440,10,-1,-1,-1,-1,0,100,0
440,11,1,1,15,13,2,91,431
440,12,1,17,0,19,2,92,432
440,13,1,0,14,4,2,91,431
440,14,5,1,0,1,0,77,417
440,15,-1,-1,-1,-1,0,100,2
440,16,18,0,6,13,2,92,432
440,17,-1,-1,-1,-1,1,100,0
440,18,4,1,13,2,2,87,427
440,19,18,1,1,13,1,93,433
440,20,2,17,0,17,0,78,418
440,21,2,1,3,19,2,93,433
440,22,1,18,6,9,1,92,432
440,23,0,18,1,17,2,93,433
440,24,1,19,17,7,0,93,433
440,25,17,1,10,18,2,91,431
440,26,2,18,6,17,2,90,430
440,27,-1,-1,-1,-1,0,100,0
440,28,-1,-1,-1,-1,2,100,0
440,29,-1,-1,-1,-1,0,100,1
441,0,-1,-1,-1,-1,0,100,1
441,1,3,1,13,2,2,88,429
441,2,0,1,2,13,1,90,431
441,3,18,2,10,1,2,90,431
441,4,-1,-1,-1,-1,0,100,0
441,5,19,1,3,11,2,92,433
441,6,1,2,18,0,0,90,431
441,7,-1,-1,-1,-1,0,100,0
441,8,-1,-1,-1,-1,1,100,1
441,9,-1,-1,-1,-1,1,100,1
441,10,-1,-1,-1,-1,0,100,0
441,11,1,1,15,13,2,91,432
441,12,1,17,0,19,2,92,433
441,13,1,0,14,4,2,91,432
441,14,5,1,0,1,0,77,418
441,15,-1,-1,-1,-1,0,100,2
441,16,18,0,6,13,2,92,433
441,17,-1,-1,-1,-1,1,100,0
441,18,4,1,13,2,2,87,428
441,19,18,1,1,13,1,93,434
441,20,2,17,0,17,0,78,419
441,21,2,1,3,19,2,93,434
441,22,1,18,6,9,1,92,433
441,23,0,18,1,17,2,93,434
441,24,1,19,17,7,0,93,434
441,25,17,1,10,18,2,91,432
441,26,2,18,6,17,2,90,431
441,27,-1,-1,-1,-1,0,100,0
441,28,-1,-1,-1,-1,2,100,0
441,29,-1,-1,-1,-1,0,100,1
442,0,-1,-1,-1,-1,0,100,1
442,1,3,1,13,2,2,88,430
442,2,0,1,2,13,1,90,432
442,3,18,2,10,1,2,90,432
442,4,-1,-1,-1,-1,0,100,0
442,5,19,1,3,11,2,92,434
442,6,1,2,18,0,0,90,432
442,7,-1,-1,-1,-1,0,100,0
442,8,-1,-1,-1,-1,1,100,1
442,9,-1,-1,-1,-1,1,100,1
442,10,-1,-1,-1,-1,0,100,0
442,11,1,1,15,13,2,91,433
442,12,1,17,0,19,2,92,434
442,13,1,0,14,4,2,91,433
442,14,5,1,0,1,0,77,419
442,15,-1,-1,-1,-1,0,100,2
442,16,18,0,6,13,2,92,434
442,17,-1,-1,-1,-1,1,100,0
442,18,4,1,13,2,2,87,429
442,19,18,1,1,13,1,93,435
442,20,2,17,0,17,0,78,420
442,21,2,1,3,19,2,93,435
442,22,1,18,6,9,1,92,434
442,23,0,18,1,17,2,93,435
442,24,1,19,17,7,0,93,435
442,25,17,1,10,18,2,91,433
442,26,2,18,6,17,2,90,432
442,27,-1,-1,-1,-1,0,100,0
442,28,-1,-1,-1,-1,2,100,0
442,29,-1,-1,-1,-1,0,100,1
443,0,-1,-1,-1,-1,0,100,1
443,1,3,1,13,2,2,88,431
443,2,0,1,2,13,1,90,433
443,3,18,2,10,1,2,90,433
443,4,-1,-1,-1,-1,0,100,0
443,5,19,1,3,11,2,92,435
443,6,1,2,18,0,0,90,433
443,7,-1,-1,-1,-1,0,100,0
443,8,-1,-1,-1,-1,1,100,1
443,9,-1,-1,-1,-1,1,100,1
443,10,-1,-1,-1,-1,0,100,0
443,11,1,1,15,13,2,91,434
443,12,1,17,0,19,2,92,435
443,13,1,0,14,4,2,91,434
443,14,5,1,0,1,0,77,420
443,15,-1,-1,-1,-1,0,100,2
443,16,18,0,6,13,2,92,435
443,17,-1,-1,-1,-1,1,100,0
443,18,4,1,13,2,2,87,430
443,19,18,1,1,13,1,93,436
443,20,2,17,0,17,0,78,421
443,21,2,1,3,19,2,93,436
443,22,1,18,6,9,1,92,435
443,23,0,18,1,17,2,93,436
443,24,1,19,17,7,0,93,436
443,25,17,1,10,18,2,91,434
443,26,2,18,6,17,2,90,433
443,27,-1,-1,-1,-1,0,100,0
443,28,-1,-1,-1,-1,2,100,0
443,29,-1,-1,-1,-1,0,100,1
444,0,-1,-1,-1,-1,0,100,1
444,1,3,1,13,2,2,88,432
444,2,0,1,2,13,1,90,434
444,3,18,2,10,1,2,90,434
444,4,-1,-1,-1,-1,0,100,0
444,5,19,1,3,11,2,92,436
444,6,1,2,18,0,0,90,434
444,7,-1,-1,-1,-1,0,100,0
444,8,-1,-1,-1,-1,1,100,1
444,9,-1,-1,-1,-1,1,100,1
444,10,-1,-1,-1,-1,0,100,0
444,11,1,1,15,13,2,91,435
444,12,1,17,0,19,2,92,436
444,13,1,0,14,4,2,91,435
444,14,5,1,0,1,0,77,421
444,15,-1,-1,-1,-1,0,100,2
444,16,18,0,6,13,2,92,436
444,17,-1,-1,-1,-1,1,100,0
444,18,4,1,13,2,2,87,431
444,19,18,1,1,13,1,93,437
444,20,2,17,0,17,0,78,422
444,21,2,1,3,19,2,93,437
444,22,1,18,6,9,1,92,436
444,23,0,18,1,17,2,93,437
444,24,1,19,17,7,0,93,437
444,25,17,1,10,18,2,91,435
444,26,2,18,6,17,2,90,434
444,27,-1,-1,-1,-1,0,100,0
444,28,-1,-1,-1,-1,2,100,0
444,29,-1,-1,-1,-1,0,100,1
445,0,-1,-1,-1,-1,0,100,1
445,1,3,1,13,2,2,88,433
445,2,0,1,2,13,1,90,435
445,3,18,2,10,1,2,90,435
445,4,-1,-1,-1,-1,0,100,0
445,5,19,1,3,11,2,92,437
445,6,1,2,18,0,0,90,435
445,7,-1,-1,-1,-1,0,100,0
445,8,-1,-1,-1,-1,1,100,1
445,9,-1,-1,-1,-1,1,100,1
445,10,-1,-1,-1,-1,0,100,0
445,11,1,1,15,13,2,91,436
445,12,1,17,0,19,2,92,437
445,13,1,0,14,4,2,91,436
445,14,5,1,0,1,0,77,422
445,15,-1,-1,-1,-1,0,100,2
445,16,18,0,6,13,2,92,437
445,17,-1,-1,-1,-1,1,100,0
445,18,4,1,13,2,2,87,432
445,19,18,1,1,13,1,93,438
445,20,2,17,0,17,0,78,423
445,21,2,1,3,19,2,93,438
445,22,1,18,6,9,1,92,437
445,23,0,18,1,17,2,93,438
445,24,1,19,17,7,0,93,438
445,25,17,1,10,18,2,91,436
445,26,2,18,6,17,2,90,435
445,27,-1,-1,-1,-1,0,100,0
445,28,-1,-1,-1,-1,2,100,0
445,29,-1,-1,-1,-1,0,100,1
446,0,-1,-1,-1,-1,0,100,1
446,1,3,1,13,2,2,88,434
446,2,0,1,2,13,1,90,436
446,3,18,2,10,1,2,90,436
446,4,-1,-1,-1,-1,0,100,0
446,5,19,1,3,11,2,92,438
446,6,1,2,18,0,0,90,436
446,7,-1,-1,-1,-1,0,100,0
446,8,-1,-1,-1,-1,1,100,1
446,9,-1,-1,-1,-1,1,100,1
446,10,-1,-1,-1,-1,0,100,0
446,11,1,1,15,13,2,91,437
446,12,1,17,0,19,2,92,438
446,13,1,0,14,4,2,91,437
446,14,5,1,0,1,0,77,423
446,15,-1,-1,-1,-1,0,100,2
446,16,18,0,6,13,2,92,438
446,17,-1,-1,-1,-1,1,100,0
446,18,4,1,13,2,2,87,433
446,19,18,1,1,13,1,93,439
446,20,2,17,0,17,0,78,424
446,21,2,1,3,19,2,93,439
446,22,1,18,6,9,1,92,438
446,23,0,18,1,17,2,93,439
446,24,1,19,17,7,0,93,439
446,25,17,1,10,18,2,91,437
446,26,2,18,6,17,2,90,436
446,27,-1,-1,-1,-1,0,100,0
446,28,-1,-1,-1,-1,2,100,0
446,29,-1,-1,-1,-1,0,100,1
447,0,-1,-1,-1,-1,0,100,1
447,1,3,1,13,2,2,88,435
447,2,0,1,2,13,1,90,437
447,3,18,2,10,1,2,90,437
447,4,-1,-1,-1,-1,0,100,0
447,5,19,1,3,11,2,92,439
447,6,1,2,18,0,0,90,437
447,7,-1,-1,-1,-1,0,100,0
447,8,-1,-1,-1,-1,1,100,1
447,9,-1,-1,-1,-1,1,100,1
447,10,-1,-1,-1,-1,0,100,0
447,11,1,1,15,13,2,91,438
447,12,1,17,0,19,2,92,439
447,13,1,0,14,4,2,91,438
447,14,5,1,0,1,0,77,424
447,15,-1,-1,-1,-1,0,100,2
447,16,18,0,6,13,2,92,439
447,17,-1,-1,-1,-1,1,100,0
447,18,4,1,13,2,2,87,434
447,19,18,1,1,13,1,93,440
447,20,2,17,0,17,0,78,425
447,21,2,1,3,19,2,93,440
447,22,1,18,6,9,1,92,439
447,23,0,18,1,17,2,93,440
447,24,1,19,17,7,0,93,440
447,25,17,1,10,18,2,91,438
447,26,2,18,6,17,2,90,437
447,27,-1,-1,-1,-1,0,100,0
447,28,-1,-1,-1,-1,2,100,0
447,29,-1,-1,-1,-1,0,100,1
448,0,-1,-1,-1,-1,0,100,1
448,1,3,1,13,2,2,88,436
448,2,0,1,2,13,1,90,438
448,3,18,2,10,1,2,90,438
448,4,-1,-1,-1,-1,0,100,0
448,5,19,1,3,11,2,92,440
448,6,1,2,18,0,0,90,438
448,7,-1,-1,-1,-1,0,100,0
448,8,-1,-1,-1,-1,1,100,1
448,9,-1,-1,-1,-1,1,100,1
448,10,-1,-1,-1,-1,0,100,0
448,11,1,1,15,13,2,91,439
448,12,1,17,0,19,2,92,440
448,13,1,0,14,4,2,91,439
448,14,5,1,0,1,0,77,425
448,15,-1,-1,-1,-1,0,100,2
448,16,18,0,6,13,2,92,440
448,17,-1,-1,-1,-1,1,100,0
448,18,4,1,13,2,2,87,435
448,19,18,1,1,13,1,93,441
448,20,2,17,0,17,0,78,426
448,21,2,1,3,19,2,93,441
448,22,1,18,6,9,1,92,440
448,23,0,18,1,17,2,93,441
448,24,1,19,17,7,0,93,441
448,25,17,1,10,18,2,91,439
448,26,2,18,6,17,2,90,438
448,27,-1,-1,-1,-1,0,100,0
448,28,-1,-1,-1,-1,2,100,0
448,29,-1,-1,-1,-1,0,100,1
449,0,-1,-1,-1,-1,0,100,1
449,1,3,1,13,2,2,88,437
449,2,0,1,2,13,1,90,439
449,3,18,2,10,1,2,90,439
449,4,-1,-1,-1,-1,0,100,0
449,5,19,1,3,11,2,92,441
449,6,1,2,18,0,0,90,439
449,7,-1,-1,-1,-1,0,100,0
449,8,-1,-1,-1,-1,1,100,1
449,9,-1,-1,-1,-1,1,100,1
449,10,-1,-1,-1,-1,0,100,0
449,11,1,1,15,13,2,91,440
449,12,1,17,0,19,2,92,441
449,13,1,0,14,4,2,91,440
449,14,5,1,0,1,0,77,426
449,15,-1,-1,-1,-1,0,100,2
449,16,18,0,6,13,2,92,441
449,17,-1,-1,-1,-1,1,100,0
449,18,4,1,13,2,2,87,436
449,19,18,1,1,13,1,93,442
449,20,2,17,0,17,0,78,427
449,21,2,1,3,19,2,93,442
449,22,1,18,6,9,1,92,441
449,23,0,18,1,17,2,93,442
449,24,1,19,17,7,0,93,442
449,25,17,1,10,18,2,91,440
449,26,2,18,6,17,2,90,439
449,27,-1,-1,-1,-1,0,100,0
449,28,-1,-1,-1,-1,2,100,0
449,29,-1,-1,-1,-1,0,100,1
450,0,-1,-1,-1,-1,0,100,1
450,1,3,1,13,2,2,88,438
450,2,0,1,2,13,1,90,440
450,3,18,2,10,1,2,90,440
450,4,-1,-1,-1,-1,0,100,0
450,5,19,1,3,11,2,92,442
450,6,1,2,18,0,0,90,440
450,7,-1,-1,-1,-1,0,100,0
450,8,-1,-1,-1,-1,1,100,1
450,9,-1,-1,-1,-1,1,100,1
450,10,-1,-1,-1,-1,0,100,0
450,11,1,1,15,13,2,91,441
450,12,1,17,0,19,2,92,442
450,13,1,0,14,4,2,91,441
450,14,5,1,0,1,0,77,427
450,15,-1,-1,-1,-1,0,100,2
450,16,18,0,6,13,2,92,442
450,17,-1,-1,-1,-1,1,100,0
450,18,4,1,13,2,2,87,437
450,19,18,1,1,13,1,93,443
450,20,2,17,0,17,0,78,428
450,21,2,1,3,19,2,93,443
450,22,1,18,6,9,1,92,442
450,23,0,18,1,17,2,93,443
450,24,1,19,17,7,0,93,443
450,25,17,1,10,18,2,91,441
450,26,2,18,6,17,2,90,440
450,27,-1,-1,-1,-1,0,100,0
450,28,-1,-1,-1,-1,2,100,0
450,29,-1,-1,-1,-1,0,100,1
451,0,-1,-1,-1,-1,0,100,1
451,1,3,1,13,2,2,88,439
451,2,0,1,2,13,1,90,441
451,3,18,2,10,1,2,90,441
451,4,-1,-1,-1,-1,0,100,0
451,5,19,1,3,11,2,92,443
451,6,1,2,18,0,0,90,441
451,7,-1,-1,-1,-1,0,100,0
451,8,-1,-1,-1,-1,1,100,1
451,9,-1,-1,-1,-1,1,100,1
451,10,-1,-1,-1,-1,0,100,0
451,11,1,1,15,13,2,91,442
451,12,1,17,0,19,2,92,443
451,13,1,0,14,4,2,91,442
451,14,5,1,0,1,0,77,428
451,15,-1,-1,-1,-1,0,100,2
451,16,18,0,6,13,2,92,443
451,17,-1,-1,-1,-1,1,100,0
451,18,4,1,13,2,2,87,438
451,19,18,1,1,13,1,93,444
451,20,2,17,0,17,0,78,429
451,21,2,1,3,19,2,93,444
451,22,1,18,6,9,1,92,443
451,23,0,18,1,17,2,93,444
451,24,1,19,17,7,0,93,444
451,25,17,1,10,18,2,91,442
451,26,2,18,6,17,2,90,441
451,27,-1,-1,-1,-1,0,100,0
451,28,-1,-1,-1,-1,2,100,0
451,29,-1,-1,-1,-1,0,100,1
452,0,-1,-1,-1,-1,0,100,1
452,1,3,1,13,2,2,88,440
452,2,0,1,2,13,1,90,442
452,3,18,2,10,1,2,90,442
452,4,-1,-1,-1,-1,0,100,0
452,5,19,1,3,11,2,92,444
452,6,1,2,18,0,0,90,442
452,7,-1,-1,-1,-1,0,100,0
452,8,-1,-1,-1,-1,1,100,1
452,9,-1,-1,-1,-1,1,100,1
452,10,-1,-1,-1,-1,0,100,0
452,11,1,1,15,13,2,91,443
452,12,1,17,0,19,2,92,444
452,13,1,0,14,4,2,91,443
452,14,5,1,0,1,0,77,429
452,15,-1,-1,-1,-1,0,100,2
452,16,18,0,6,13,2,92,444
452,17,-1,-1,-1,-1,1,100,0
452,18,4,1,13,2,2,87,439
452,19,18,1,1,13,1,93,445
452,20,2,17,0,17,0,78,430
452,21,2,1,3,19,2,93,445
452,22,1,18,6,9,1,92,444
452,23,0,18,1,17,2,93,445
452,24,1,19,17,7,0,93,445
452,25,17,1,10,18,2,91,443
452,26,2,18,6,17,2,90,442
452,27,-1,-1,-1,-1,0,100,0
452,28,-1,-1,-1,-1,2,100,0
452,29,-1,-1,-1,-1,0,100,1
453,0,-1,-1,-1,-1,0,100,1
453,1,3,1,13,2,2,88,441
453,2,0,1,2,13,1,90,443
453,3,18,2,10,1,2,90,443
453,4,-1,-1,-1,-1,0,100,0
453,5,19,1,3,11,2,92,445
453,6,1,2,18,0,0,90,443
453,7,-1,-1,-1,-1,0,100,0
453,8,-1,-1,-1,-1,1,100,1
453,9,-1,-1,-1,-1,1,100,1
453,10,-1,-1,-1,-1,0,100,0
453,11,1,1,15,13,2,91,444
453,12,1,17,0,19,2,92,445
453,13,1,0,14,4,2,91,444
453,14,5,1,0,1,0,77,430
453,15,-1,-1,-1,-1,0,100,2
453,16,18,0,6,13,2,92,445
453,17,-1,-1,-1,-1,1,100,0
453,18,4,1,13,2,2,87,440
453,19,18,1,1,13,1,93,446
453,20,2,17,0,17,0,78,431
453,21,2,1,3,19,2,93,446
453,22,1,18,6,9,1,92,445
453,23,0,18,1,17,2,93,446
453,24,1,19,17,7,0,93,446
453,25,17,1,10,18,2,91,444
453,26,2,18,6,17,2,90,443
453,27,-1,-1,-1,-1,0,100,0
453,28,-1,-1,-1,-1,2,100,0
453,29,-1,-1,-1,-1,0,100,1
454,0,-1,-1,-1,-1,0,100,1
454,1,3,1,13,2,2,88,442
454,2,0,1,2,13,1,90,444
454,3,18,2,10,1,2,90,444
454,4,-1,-1,-1,-1,0,100,0
454,5,19,1,3,11,2,92,446
454,6,1,2,18,0,0,90,444
454,7,-1,-1,-1,-1,0,100,0
454,8,-1,-1,-1,-1,1,100,1
454,9,-1,-1,-1,-1,1,100,1
454,10,-1,-1,-1,-1,0,100,0
454,11,1,1,15,13,2,91,445
454,12,1,17,0,19,2,92,446
454,13,1,0,14,4,2,91,445
454,14,5,1,0,1,0,77,431
454,15,-1,-1,-1,-1,0,100,2
454,16,18,0,6,13,2,92,446
454,17,-1,-1,-1,-1,1,100,0
454,18,4,1,13,2,2,87,441
454,19,18,1,1,13,1,93,447
454,20,2,17,0,17,0,78,432
454,21,2,1,3,19,2,93,447
454,22,1,18,6,9,1,92,446
454,23,0,18,1,17,2,93,447
454,24,1,19,17,7,0,93,447
454,25,17,1,10,18,2,91,445
454,26,2,18,6,17,2,90,444
454,27,-1,-1,-1,-1,0,100,0
454,28,-1,-1,-1,-1,2,100,0
454,29,-1,-1,-1,-1,0,100,1
455,0,-1,-1,-1,-1,0,100,1
455,1,3,1,13,2,2,88,443
455,2,0,1,2,13,1,90,445
455,3,18,2,10,1,2,90,445
455,4,-1,-1,-1,-1,0,100,0
455,5,19,1,3,11,2,92,447
455,6,1,2,18,0,0,90,445
455,7,-1,-1,-1,-1,0,100,0
455,8,-1,-1,-1,-1,1,100,1
455,9,-1,-1,-1,-1,1,100,1
455,10,-1,-1,-1,-1,0,100,0
455,11,1,1,15,13,2,91,446
455,12,1,17,0,19,2,92,447
455,13,1,0,14,4,2,91,446
455,14,5,1,0,1,0,77,432
455,15,-1,-1,-1,-1,0,100,2
455,16,18,0,6,13,2,92,447
455,17,-1,-1,-1,-1,1,100,0
455,18,4,1,13,2,2,87,442
455,19,18,1,1,13,1,93,448
455,20,2,17,0,17,0,78,433
455,21,2,1,3,19,2,93,448
455,22,1,18,6,9,1,92,447
455,23,0,18,1,17,2,93,448
455,24,1,19,17,7,0,93,448
455,25,17,1,10,18,2,91,446
455,26,2,18,6,17,2,90,445
455,27,-1,-1,-1,-1,0,100,0
455,28,-1,-1,-1,-1,2,100,0
455,29,-1,-1,-1,-1,0,100,1
456,0,-1,-1,-1,-1,0,100,1
456,1,3,1,13,2,2,88,444
456,2,0,1,2,13,1,90,446
456,3,18,2,10,1,2,90,446
456,4,-1,-1,-1,-1,0,100,0
456,5,19,1,3,11,2,92,448
456,6,1,2,18,0,0,90,446
456,7,-1,-1,-1,-1,0,100,0
456,8,-1,-1,-1,-1,1,100,1
456,9,-1,-1,-1,-1,1,100,1
456,10,-1,-1,-1,-1,0,100,0
456,11,1,1,15,13,2,91,447
456,12,1,17,0,19,2,92,448
456,13,1,0,14,4,2,91,447
456,14,5,1,0,1,0,77,433
456,15,-1,-1,-1,-1,0,100,2
456,16,18,0,6,13,2,92,448
456,17,-1,-1,-1,-1,1,100,0
456,18,4,1,13,2,2,87,443
456,19,18,1,1,13,1,93,449
456,20,2,17,0,17,0,78,434
456,21,2,1,3,19,2,93,449
456,22,1,18,6,9,1,92,448
456,23,0,18,1,17,2,93,449
456,24,1,19,17,7,0,93,449
456,25,17,1,10,18,2,91,447
456,26,2,18,6,17,2,90,446
456,27,-1,-1,-1,-1,0,100,0
456,28,-1,-1,-1,-1,2,100,0
456,29,-1,-1,-1,-1,0,100,1
457,0,-1,-1,-1,-1,0,100,1
457,1,3,1,13,2,2,88,445
457,2,0,1,2,13,1,90,447
457,3,18,2,10,1,2,90,447
457,4,-1,-1,-1,-1,0,100,0
457,5,19,1,3,11,2,92,449
457,6,1,2,18,0,0,90,447
457,7,-1,-1,-1,-1,0,100,0
457,8,-1,-1,-1,-1,1,100,1
457,9,-1,-1,-1,-1,1,100,1
457,10,-1,-1,-1,-1,0,100,0
457,11,1,1,15,13,2,91,448
457,12,1,17,0,19,2,92,449
457,13,1,0,14,4,2,91,448
457,14,5,1,0,1,0,77,434
457,15,-1,-1,-1,-1,0,100,2
457,16,18,0,6,13,2,92,449
457,17,-1,-1,-1,-1,1,100,0
457,18,4,1,13,2,2,87,444
457,19,18,1,1,13,1,93,450
457,20,2,17,0,17,0,78,435
457,21,2,1,3,19,2,93,450
457,22,1,18,6,9,1,92,449
457,23,0,18,1,17,2,93,450
457,24,1,19,17,7,0,93,450
457,25,17,1,10,18,2,91,448
457,26,2,18,6,17,2,90,447
457,27,-1,-1,-1,-1,0,100,0
457,28,-1,-1,-1,-1,2,100,0
457,29,-1,-1,-1,-1,0,100,1
458,0,-1,-1,-1,-1,0,100,1
458,1,3,1,13,2,2,88,446
458,2,0,1,2,13,1,90,448
458,3,18,2,10,1,2,90,448
458,4,-1,-1,-1,-1,0,100,0
458,5,19,1,3,11,2,92,450
458,6,1,2,18,0,0,90,448
458,7,-1,-1,-1,-1,0,100,0
458,8,-1,-1,-1,-1,1,100,1
458,9,-1,-1,-1,-1,1,100,1
458,10,-1,-1,-1,-1,0,100,0
458,11,1,1,15,13,2,91,449
458,12,1,17,0,19,2,92,450
458,13,1,0,14,4,2,91,449
458,14,5,1,0,1,0,77,435
458,15,-1,-1,-1,-1,0,100,2
458,16,18,0,6,13,2,92,450
458,17,-1,-1,-1,-1,1,100,0
458,18,4,1,13,2,2,87,445
458,19,18,1,1,13,1,93,451
458,20,2,17,0,17,0,78,436
458,21,2,1,3,19,2,93,451
