step,id,x,y,gx,gy,priority,battery,blocked
424,23,-1,-1,-1,-1,-1,100,224
424,24,-1,-1,-1,-1,-1,100,153
424,25,-1,-1,-1,-1,-1,100,227
424,26,-1,-1,-1,-1,-1,100,0
424,27,7,1,7,8,0,95,419
424,28,-1,-1,-1,-1,-1,100,302
424,29,1,1,10,3,2,46,370
425,0,-1,-1,-1,-1,-1,100,1
425,1,-1,-1,-1,-1,-1,100,226
425,2,7,2,13,12,0,95,420
425,3,-1,-1,-1,-1,-1,100,295
425,4,-1,-1,-1,-1,-1,100,0
425,5,-1,-1,-1,-1,-1,100,0
425,6,-1,-1,-1,-1,-1,100,77
425,7,1,17,17,7,1,46,371
425,8,9,2,7,3,0,89,414
425,9,-1,-1,-1,-1,-1,100,0
425,10,-1,-1,-1,-1,-1,100,0
425,11,8,2,7,14,1,94,419
425,12,-1,-1,-1,-1,-1,100,76
425,13,-1,-1,-1,-1,-1,100,154
425,14,0,18,1,6,1,95,420
425,15,13,1,0,0,-1,92,417
425,16,2,18,2,17,2,86,411
425,17,-1,-1,-1,-1,-1,100,76
425,18,-1,-1,-1,-1,-1,100,155
425,19,8,1,1,3,2,90,415
425,20,-1,-1,-1,-1,-1,100,77
425,21,12,1,16,1,1,93,418
425,22,-1,-1,-1,-1,-1,100,0
425,23,-1,-1,-1,-1,-1,100,224
425,24,-1,-1,-1,-1,-1,100,153
425,25,-1,-1,-1,-1,-1,100,227
425,26,-1,-1,-1,-1,-1,100,0
425,27,7,1,7,8,0,95,420
425,28,-1,-1,-1,-1,-1,100,302
425,29,0,1,10,3,2,45,370
426,0,-1,-1,-1,-1,-1,100,1
426,1,-1,-1,-1,-1,-1,100,226
426,2,7,2,13,12,0,95,421
426,3,-1,-1,-1,-1,-1,100,295
426,4,-1,-1,-1,-1,-1,100,0
426,5,-1,-1,-1,-1,-1,100,0
426,6,-1,-1,-1,-1,-1,100,77
426,7,1,18,17,7,1,45,371
426,8,9,2,7,3,0,89,415
426,9,-1,-1,-1,-1,-1,100,0
426,10,-1,-1,-1,-1,-1,100,0
426,11,8,2,7,14,1,94,420
426,12,-1,-1,-1,-1,-1,100,76
426,13,-1,-1,-1,-1,-1,100,154
426,14,0,18,1,6,1,95,421
426,15,13,1,0,0,-1,92,418
426,16,2,18,2,17,2,86,412
426,17,-1,-1,-1,-1,-1,100,76
426,18,-1,-1,-1,-1,-1,100,155
426,19,8,1,1,3,2,90,416
426,20,-1,-1,-1,-1,-1,100,77
426,21,12,1,16,1,1,93,419
426,22,-1,-1,-1,-1,-1,100,0
426,23,-1,-1,-1,-1,-1,100,224
426,24,-1,-1,-1,-1,-1,100,153
426,25,-1,-1,-1,-1,-1,100,227
426,26,-1,-1,-1,-1,-1,100,0
426,27,7,1,7,8,0,95,421
426,28,-1,-1,-1,-1,-1,100,302
426,29,1,1,10,3,2,44,370
427,0,-1,-1,-1,-1,-1,100,1
427,1,-1,-1,-1,-1,-1,100,226
427,2,7,2,13,12,0,95,422
427,3,-1,-1,-1,-1,-1,100,295
427,4,-1,-1,-1,-1,-1,100,0
427,5,-1,-1,-1,-1,-1,100,0
427,6,-1,-1,-1,-1,-1,100,77
427,7,1,19,17,7,1,44,371
427,8,9,2,7,3,0,89,416
427,9,-1,-1,-1,-1,-1,100,0
427,10,-1,-1,-1,-1,-1,100,0
427,11,8,2,7,14,1,94,421
427,12,-1,-1,-1,-1,-1,100,76
427,13,-1,-1,-1,-1,-1,100,154
427,14,0,18,1,6,1,95,422
427,15,13,1,0,0,-1,92,419
427,16,2,18,2,17,2,86,413
427,17,-1,-1,-1,-1,-1,100,76
427,18,-1,-1,-1,-1,-1,100,155
427,19,8,1,1,3,2,90,417
427,20,-1,-1,-1,-1,-1,100,77
427,21,12,1,16,1,1,93,420
427,22,-1,-1,-1,-1,-1,100,0
427,23,-1,-1,-1,-1,-1,100,224
427,24,-1,-1,-1,-1,-1,100,153
427,25,-1,-1,-1,-1,-1,100,227
427,26,-1,-1,-1,-1,-1,100,0
427,27,7,1,7,8,0,95,422
427,28,-1,-1,-1,-1,-1,100,302
427,29,2,1,10,3,2,43,370
428,0,-1,-1,-1,-1,-1,100,1
428,1,-1,-1,-1,-1,-1,100,226
428,2,7,2,13,12,0,95,423
428,3,-1,-1,-1,-1,-1,100,295
428,4,-1,-1,-1,-1,-1,100,0
428,5,-1,-1,-1,-1,-1,100,0
428,6,-1,-1,-1,-1,-1,100,77
428,7,1,18,17,7,1,43,371
428,8,9,2,7,3,0,89,417
428,9,-1,-1,-1,-1,-1,100,0
428,10,-1,-1,-1,-1,-1,100,0
428,11,8,2,7,14,1,94,422
428,12,-1,-1,-1,-1,-1,100,76
428,13,-1,-1,-1,-1,-1,100,154
428,14,0,18,1,6,1,95,423
428,15,13,1,0,0,-1,92,420
428,16,2,18,2,17,2,86,414
428,17,-1,-1,-1,-1,-1,100,76
428,18,-1,-1,-1,-1,-1,100,155
428,19,8,1,1,3,2,90,418
428,20,-1,-1,-1,-1,-1,100,77
428,21,12,1,16,1,1,93,421
428,22,-1,-1,-1,-1,-1,100,0
428,23,-1,-1,-1,-1,-1,100,224
428,24,-1,-1,-1,-1,-1,100,153
428,25,-1,-1,-1,-1,-1,100,227
428,26,-1,-1,-1,-1,-1,100,0
428,27,7,1,7,8,0,95,423
428,28,-1,-1,-1,-1,-1,100,302
428,29,1,1,10,3,2,42,370
429,0,-1,-1,-1,-1,-1,100,1
429,1,-1,-1,-1,-1,-1,100,226
429,2,7,2,13,12,0,95,424
429,3,-1,-1,-1,-1,-1,100,295
429,4,-1,-1,-1,-1,-1,100,0
429,5,-1,-1,-1,-1,-1,100,0
429,6,-1,-1,-1,-1,-1,100,77
429,7,1,17,17,7,1,42,371
429,8,9,2,7,3,0,89,418
429,9,-1,-1,-1,-1,-1,100,0
429,10,-1,-1,-1,-1,-1,100,0
429,11,8,2,7,14,1,94,423
429,12,-1,-1,-1,-1,-1,100,76
429,13,-1,-1,-1,-1,-1,100,154
429,14,0,18,1,6,1,95,424
429,15,13,1,0,0,-1,92,421
429,16,2,18,2,17,2,86,415
429,17,-1,-1,-1,-1,-1,100,76
429,18,-1,-1,-1,-1,-1,100,155
429,19,8,1,1,3,2,90,419
429,20,-1,-1,-1,-1,-1,100,77
429,21,12,1,16,1,1,93,422
429,22,-1,-1,-1,-1,-1,100,0
429,23,-1,-1,-1,-1,-1,100,224
429,24,-1,-1,-1,-1,-1,100,153
429,25,-1,-1,-1,-1,-1,100,227
429,26,-1,-1,-1,-1,-1,100,0
429,27,7,1,7,8,0,95,424
429,28,-1,-1,-1,-1,-1,100,302
429,29,1,2,10,3,2,41,370
430,0,-1,-1,-1,-1,-1,100,1
430,1,-1,-1,-1,-1,-1,100,226
430,2,7,2,13,12,0,95,425
430,3,-1,-1,-1,-1,-1,100,295
430,4,-1,-1,-1,-1,-1,100,0
430,5,-1,-1,-1,-1,-1,100,0
430,6,-1,-1,-1,-1,-1,100,77
430,7,1,18,17,7,1,41,371
430,8,9,2,7,3,0,89,419
430,9,-1,-1,-1,-1,-1,100,0
430,10,-1,-1,-1,-1,-1,100,0
430,11,8,2,7,14,1,94,424
430,12,-1,-1,-1,-1,-1,100,76
430,13,-1,-1,-1,-1,-1,100,154
430,14,0,18,1,6,1,95,425
430,15,13,1,0,0,-1,92,422
430,16,2,18,2,17,2,86,416
430,17,-1,-1,-1,-1,-1,100,76
430,18,-1,-1,-1,-1,-1,100,155
430,19,8,1,1,3,2,90,420
430,20,-1,-1,-1,-1,-1,100,77
430,21,12,1,16,1,1,93,423
430,22,-1,-1,-1,-1,-1,100,0
430,23,-1,-1,-1,-1,-1,100,224
430,24,-1,-1,-1,-1,-1,100,153
430,25,-1,-1,-1,-1,-1,100,227
430,26,-1,-1,-1,-1,-1,100,0
430,27,7,1,7,8,0,95,425
430,28,-1,-1,-1,-1,-1,100,302
430,29,1,1,10,3,2,40,370
431,0,-1,-1,-1,-1,-1,100,1
431,1,-1,-1,-1,-1,-1,100,226
431,2,7,2,13,12,0,95,426
431,3,-1,-1,-1,-1,-1,100,295
431,4,-1,-1,-1,-1,-1,100,0
431,5,-1,-1,-1,-1,-1,100,0
431,6,-1,-1,-1,-1,-1,100,77
431,7,1,17,17,7,1,40,371
431,8,9,2,7,3,0,89,420
431,9,-1,-1,-1,-1,-1,100,0
431,10,-1,-1,-1,-1,-1,100,0
431,11,8,2,7,14,1,94,425
431,12,-1,-1,-1,-1,-1,100,76
431,13,-1,-1,-1,-1,-1,100,154
431,14,0,18,1,6,1,95,426
431,15,13,1,0,0,-1,92,423
431,16,2,18,2,17,2,86,417
431,17,-1,-1,-1,-1,-1,100,76
431,18,-1,-1,-1,-1,-1,100,155
431,19,8,1,1,3,2,90,421
431,20,-1,-1,-1,-1,-1,100,77
431,21,12,1,16,1,1,93,424
431,22,-1,-1,-1,-1,-1,100,0
431,23,-1,-1,-1,-1,-1,100,224
431,24,-1,-1,-1,-1,-1,100,153
431,25,-1,-1,-1,-1,-1,100,227
431,26,-1,-1,-1,-1,-1,100,0
431,27,7,1,7,8,0,95,426
431,28,-1,-1,-1,-1,-1,100,302
431,29,0,1,10,3,2,39,370
432,0,-1,-1,-1,-1,-1,100,1
432,1,-1,-1,-1,-1,-1,100,226
432,2,7,2,13,12,0,95,427
432,3,-1,-1,-1,-1,-1,100,295
432,4,-1,-1,-1,-1,-1,100,0
432,5,-1,-1,-1,-1,-1,100,0
432,6,-1,-1,-1,-1,-1,100,77
432,7,1,18,17,7,1,39,371
432,8,9,2,7,3,0,89,421
432,9,-1,-1,-1,-1,-1,100,0
432,10,-1,-1,-1,-1,-1,100,0
432,11,8,2,7,14,1,94,426
432,12,-1,-1,-1,-1,-1,100,76
432,13,-1,-1,-1,-1,-1,100,154
432,14,0,18,1,6,1,95,427
432,15,13,1,0,0,-1,92,424
432,16,2,18,2,17,2,86,418
432,17,-1,-1,-1,-1,-1,100,76
432,18,-1,-1,-1,-1,-1,100,155
432,19,8,1,1,3,2,90,422
432,20,-1,-1,-1,-1,-1,100,77
432,21,12,1,16,1,1,93,425
432,22,-1,-1,-1,-1,-1,100,0
432,23,-1,-1,-1,-1,-1,100,224
432,24,-1,-1,-1,-1,-1,100,153
432,25,-1,-1,-1,-1,-1,100,227
432,26,-1,-1,-1,-1,-1,100,0
432,27,7,1,7,8,0,95,427
432,28,-1,-1,-1,-1,-1,100,302
432,29,1,1,10,3,2,38,370
433,0,-1,-1,-1,-1,-1,100,1
433,1,-1,-1,-1,-1,-1,100,226
433,2,7,2,13,12,0,95,428
433,3,-1,-1,-1,-1,-1,100,295
433,4,-1,-1,-1,-1,-1,100,0
433,5,-1,-1,-1,-1,-1,100,0
433,6,-1,-1,-1,-1,-1,100,77
433,7,1,19,17,7,1,38,371
433,8,9,2,7,3,0,89,422
433,9,-1,-1,-1,-1,-1,100,0
433,10,-1,-1,-1,-1,-1,100,0
433,11,8,2,7,14,1,94,427
433,12,-1,-1,-1,-1,-1,100,76
433,13,-1,-1,-1,-1,-1,100,154
433,14,0,18,1,6,1,95,428
433,15,13,1,0,0,-1,92,425
433,16,2,18,2,17,2,86,419
433,17,-1,-1,-1,-1,-1,100,76
433,18,-1,-1,-1,-1,-1,100,155
433,19,8,1,1,3,2,90,423
433,20,-1,-1,-1,-1,-1,100,77
433,21,12,1,16,1,1,93,426
433,22,-1,-1,-1,-1,-1,100,0
433,23,-1,-1,-1,-1,-1,100,224
433,24,-1,-1,-1,-1,-1,100,153
433,25,-1,-1,-1,-1,-1,100,227
433,26,-1,-1,-1,-1,-1,100,0
433,27,7,1,7,8,0,95,428
433,28,-1,-1,-1,-1,-1,100,302
433,29,2,1,10,3,2,37,370
434,0,-1,-1,-1,-1,-1,100,1
434,1,-1,-1,-1,-1,-1,100,226
434,2,7,2,13,12,0,95,429
434,3,-1,-1,-1,-1,-1,100,295
434,4,-1,-1,-1,-1,-1,100,0
434,5,-1,-1,-1,-1,-1,100,0
434,6,-1,-1,-1,-1,-1,100,77
434,7,1,18,17,7,1,37,371
434,8,9,2,7,3,0,89,423
434,9,-1,-1,-1,-1,-1,100,0
434,10,-1,-1,-1,-1,-1,100,0
434,11,8,2,7,14,1,94,428
434,12,-1,-1,-1,-1,-1,100,76
434,13,-1,-1,-1,-1,-1,100,154
434,14,0,18,1,6,1,95,429
434,15,13,1,0,0,-1,92,426
434,16,2,18,2,17,2,86,420
434,17,-1,-1,-1,-1,-1,100,76
434,18,-1,-1,-1,-1,-1,100,155
434,19,8,1,1,3,2,90,424
434,20,-1,-1,-1,-1,-1,100,77
434,21,12,1,16,1,1,93,427
434,22,-1,-1,-1,-1,-1,100,0
434,23,-1,-1,-1,-1,-1,100,224
434,24,-1,-1,-1,-1,-1,100,153
434,25,-1,-1,-1,-1,-1,100,227
434,26,-1,-1,-1,-1,-1,100,0
434,27,7,1,7,8,0,95,429
434,28,-1,-1,-1,-1,-1,100,302
434,29,1,1,10,3,2,36,370
435,0,-1,-1,-1,-1,-1,100,1
435,1,-1,-1,-1,-1,-1,100,226
435,2,7,2,13,12,0,95,430
435,3,-1,-1,-1,-1,-1,100,295
435,4,-1,-1,-1,-1,-1,100,0
435,5,-1,-1,-1,-1,-1,100,0
435,6,-1,-1,-1,-1,-1,100,77
435,7,1,17,17,7,1,36,371
435,8,9,2,7,3,0,89,424
435,9,-1,-1,-1,-1,-1,100,0
435,10,-1,-1,-1,-1,-1,100,0
435,11,8,2,7,14,1,94,429
435,12,-1,-1,-1,-1,-1,100,76
435,13,-1,-1,-1,-1,-1,100,154
435,14,0,18,1,6,1,95,430
435,15,13,1,0,0,-1,92,427
435,16,2,18,2,17,2,86,421
435,17,-1,-1,-1,-1,-1,100,76
435,18,-1,-1,-1,-1,-1,100,155
435,19,8,1,1,3,2,90,425
435,20,-1,-1,-1,-1,-1,100,77
435,21,12,1,16,1,1,93,428
435,22,-1,-1,-1,-1,-1,100,0
435,23,-1,-1,-1,-1,-1,100,224
435,24,-1,-1,-1,-1,-1,100,153
435,25,-1,-1,-1,-1,-1,100,227
435,26,-1,-1,-1,-1,-1,100,0
435,27,7,1,7,8,0,95,430
435,28,-1,-1,-1,-1,-1,100,302
435,29,0,1,10,3,2,35,370
436,0,-1,-1,-1,-1,-1,100,1
436,1,-1,-1,-1,-1,-1,100,226
436,2,7,2,13,12,0,95,431
436,3,-1,-1,-1,-1,-1,100,295
436,4,-1,-1,-1,-1,-1,100,0
436,5,-1,-1,-1,-1,-1,100,0
436,6,-1,-1,-1,-1,-1,100,77
436,7,1,18,17,7,1,35,371
436,8,9,2,7,3,0,89,425
436,9,-1,-1,-1,-1,-1,100,0
436,10,-1,-1,-1,-1,-1,100,0
436,11,8,2,7,14,1,94,430
436,12,-1,-1,-1,-1,-1,100,76
436,13,-1,-1,-1,-1,-1,100,154
436,14,0,18,1,6,1,95,431
436,15,13,1,0,0,-1,92,428
436,16,2,18,2,17,2,86,422
436,17,-1,-1,-1,-1,-1,100,76
436,18,-1,-1,-1,-1,-1,100,155
436,19,8,1,1,3,2,90,426
436,20,-1,-1,-1,-1,-1,100,77
436,21,12,1,16,1,1,93,429
436,22,-1,-1,-1,-1,-1,100,0
436,23,-1,-1,-1,-1,-1,100,224
436,24,-1,-1,-1,-1,-1,100,153
436,25,-1,-1,-1,-1,-1,100,227
436,26,-1,-1,-1,-1,-1,100,0
436,27,7,1,7,8,0,95,431
436,28,-1,-1,-1,-1,-1,100,302
436,29,1,1,10,3,2,34,370
437,0,-1,-1,-1,-1,-1,100,1
437,1,-1,-1,-1,-1,-1,100,226
437,2,7,2,13,12,0,95,432
437,3,-1,-1,-1,-1,-1,100,295
437,4,-1,-1,-1,-1,-1,100,0
437,5,-1,-1,-1,-1,-1,100,0
437,6,-1,-1,-1,-1,-1,100,77
437,7,1,17,17,7,1,34,371
437,8,9,2,7,3,0,89,426
437,9,-1,-1,-1,-1,-1,100,0
437,10,-1,-1,-1,-1,-1,100,0
437,11,8,2,7,14,1,94,431
437,12,-1,-1,-1,-1,-1,100,76
437,13,-1,-1,-1,-1,-1,100,154
437,14,0,18,1,6,1,95,432
437,15,13,1,0,0,-1,92,429
437,16,2,18,2,17,2,86,423
437,17,-1,-1,-1,-1,-1,100,76
437,18,-1,-1,-1,-1,-1,100,155
437,19,8,1,1,3,2,90,427
437,20,-1,-1,-1,-1,-1,100,77
437,21,12,1,16,1,1,93,430
437,22,-1,-1,-1,-1,-1,100,0
437,23,-1,-1,-1,-1,-1,100,224
437,24,-1,-1,-1,-1,-1,100,153
437,25,-1,-1,-1,-1,-1,100,227
437,26,-1,-1,-1,-1,-1,100,0
437,27,7,1,7,8,0,95,432
437,28,-1,-1,-1,-1,-1,100,302
437,29,0,1,10,3,2,33,370
438,0,-1,-1,-1,-1,-1,100,1
438,1,-1,-1,-1,-1,-1,100,226
438,2,7,2,13,12,0,95,433
438,3,-1,-1,-1,-1,-1,100,295
438,4,-1,-1,-1,-1,-1,100,0
438,5,-1,-1,-1,-1,-1,100,0
438,6,-1,-1,-1,-1,-1,100,77
438,7,1,18,17,7,1,33,371
438,8,9,2,7,3,0,89,427
438,9,-1,-1,-1,-1,-1,100,0
438,10,-1,-1,-1,-1,-1,100,0
438,11,8,2,7,14,1,94,432
438,12,-1,-1,-1,-1,-1,100,76
438,13,-1,-1,-1,-1,-1,100,154
438,14,0,18,1,6,1,95,433
438,15,13,1,0,0,-1,92,430
438,16,2,18,2,17,2,86,424
438,17,-1,-1,-1,-1,-1,100,76
438,18,-1,-1,-1,-1,-1,100,155
438,19,8,1,1,3,2,90,428
438,20,-1,-1,-1,-1,-1,100,77
438,21,12,1,16,1,1,93,431
438,22,-1,-1,-1,-1,-1,100,0
438,23,-1,-1,-1,-1,-1,100,224
438,24,-1,-1,-1,-1,-1,100,153
438,25,-1,-1,-1,-1,-1,100,227
438,26,-1,-1,-1,-1,-1,100,0
438,27,7,1,7,8,0,95,433
438,28,-1,-1,-1,-1,-1,100,302
438,29,1,1,10,3,2,32,370
439,0,-1,-1,-1,-1,-1,100,1
439,1,-1,-1,-1,-1,-1,100,226
439,2,7,2,13,12,0,95,434
439,3,-1,-1,-1,-1,-1,100,295
439,4,-1,-1,-1,-1,-1,100,0
439,5,-1,-1,-1,-1,-1,100,0
439,6,-1,-1,-1,-1,-1,100,77
439,7,1,19,17,7,1,32,371
439,8,9,2,7,3,0,89,428
439,9,-1,-1,-1,-1,-1,100,0
439,10,-1,-1,-1,-1,-1,100,0
439,11,8,2,7,14,1,94,433
439,12,-1,-1,-1,-1,-1,100,76
439,13,-1,-1,-1,-1,-1,100,154
439,14,0,18,1,6,1,95,434
439,15,13,1,0,0,-1,92,431
439,16,2,18,2,17,2,86,425
439,17,-1,-1,-1,-1,-1,100,76
439,18,-1,-1,-1,-1,-1,100,155
439,19,8,1,1,3,2,90,429
439,20,-1,-1,-1,-1,-1,100,77
439,21,12,1,16,1,1,93,432
439,22,-1,-1,-1,-1,-1,100,0
439,23,-1,-1,-1,-1,-1,100,224
439,24,-1,-1,-1,-1,-1,100,153
439,25,-1,-1,-1,-1,-1,100,227
439,26,-1,-1,-1,-1,-1,100,0
439,27,7,1,7,8,0,95,434
439,28,-1,-1,-1,-1,-1,100,302
439,29,0,1,10,3,2,31,370
440,0,-1,-1,-1,-1,-1,100,1
440,1,-1,-1,-1,-1,-1,100,226
440,2,7,2,13,12,0,95,435
440,3,-1,-1,-1,-1,-1,100,295
440,4,-1,-1,-1,-1,-1,100,0
440,5,-1,-1,-1,-1,-1,100,0
440,6,-1,-1,-1,-1,-1,100,77
440,7,1,18,17,7,1,31,371
440,8,9,2,7,3,0,89,429
440,9,-1,-1,-1,-1,-1,100,0
440,10,-1,-1,-1,-1,-1,100,0
440,11,8,2,7,14,1,94,434
440,12,-1,-1,-1,-1,-1,100,76
440,13,-1,-1,-1,-1,-1,100,154
440,14,0,18,1,6,1,95,435
440,15,13,1,0,0,-1,92,432
440,16,2,18,2,17,2,86,426
440,17,-1,-1,-1,-1,-1,100,76
440,18,-1,-1,-1,-1,-1,100,155
440,19,8,1,1,3,2,90,430
440,20,-1,-1,-1,-1,-1,100,77
440,21,12,1,16,1,1,93,433
440,22,-1,-1,-1,-1,-1,100,0
440,23,-1,-1,-1,-1,-1,100,224
440,24,-1,-1,-1,-1,-1,100,153
440,25,-1,-1,-1,-1,-1,100,227
440,26,-1,-1,-1,-1,-1,100,0
440,27,7,1,7,8,0,95,435
440,28,-1,-1,-1,-1,-1,100,302
440,29,1,1,10,3,2,30,370
441,0,-1,-1,-1,-1,-1,100,1
441,1,-1,-1,-1,-1,-1,100,226
441,2,7,2,13,12,0,95,436
441,3,-1,-1,-1,-1,-1,100,295
441,4,-1,-1,-1,-1,-1,100,0
441,5,-1,-1,-1,-1,-1,100,0
441,6,-1,-1,-1,-1,-1,100,77
441,7,1,19,17,7,1,30,371
441,8,9,2,7,3,0,89,430
441,9,-1,-1,-1,-1,-1,100,0
441,10,-1,-1,-1,-1,-1,100,0
441,11,8,2,7,14,1,94,435
441,12,-1,-1,-1,-1,-1,100,76
441,13,-1,-1,-1,-1,-1,100,154
441,14,0,18,1,6,1,95,436
441,15,13,1,0,0,-1,92,433
441,16,2,18,2,17,2,86,427
441,17,-1,-1,-1,-1,-1,100,76
441,18,-1,-1,-1,-1,-1,100,155
441,19,8,1,1,3,2,90,431
441,20,-1,-1,-1,-1,-1,100,77
441,21,12,1,16,1,1,93,434
441,22,-1,-1,-1,-1,-1,100,0
441,23,-1,-1,-1,-1,-1,100,224
441,24,-1,-1,-1,-1,-1,100,153
441,25,-1,-1,-1,-1,-1,100,227
441,26,-1,-1,-1,-1,-1,100,0
441,27,7,1,7,8,0,95,436
441,28,-1,-1,-1,-1,-1,100,302
441,29,2,1,10,3,2,29,370
442,0,-1,-1,-1,-1,-1,100,1
442,1,-1,-1,-1,-1,-1,100,226
442,2,7,2,13,12,0,95,437
442,3,-1,-1,-1,-1,-1,100,295
442,4,-1,-1,-1,-1,-1,100,0
442,5,-1,-1,-1,-1,-1,100,0
442,6,-1,-1,-1,-1,-1,100,77
442,7,1,18,17,7,1,29,371
442,8,9,2,7,3,0,89,431
442,9,-1,-1,-1,-1,-1,100,0
442,10,-1,-1,-1,-1,-1,100,0
442,11,8,2,7,14,1,94,436
442,12,-1,-1,-1,-1,-1,100,76
442,13,-1,-1,-1,-1,-1,100,154
442,14,0,18,1,6,1,95,437
442,15,13,1,0,0,-1,92,434
442,16,2,18,2,17,2,86,428
442,17,-1,-1,-1,-1,-1,100,76
442,18,-1,-1,-1,-1,-1,100,155
442,19,8,1,1,3,2,90,432
442,20,-1,-1,-1,-1,-1,100,77
442,21,12,1,16,1,1,93,435
442,22,-1,-1,-1,-1,-1,100,0
442,23,-1,-1,-1,-1,-1,100,224
442,24,-1,-1,-1,-1,-1,100,153
442,25,-1,-1,-1,-1,-1,100,227
442,26,-1,-1,-1,-1,-1,100,0
442,27,7,1,7,8,0,95,437
442,28,-1,-1,-1,-1,-1,100,302
442,29,1,1,10,3,2,28,370
443,0,-1,-1,-1,-1,-1,100,1
443,1,-1,-1,-1,-1,-1,100,226
443,2,7,2,13,12,0,95,438
443,3,-1,-1,-1,-1,-1,100,295
443,4,-1,-1,-1,-1,-1,100,0
443,5,-1,-1,-1,-1,-1,100,0
443,6,-1,-1,-1,-1,-1,100,77
443,7,1,17,17,7,1,28,371
443,8,9,2,7,3,0,89,432
443,9,-1,-1,-1,-1,-1,100,0
443,10,-1,-1,-1,-1,-1,100,0
443,11,8,2,7,14,1,94,437
443,12,-1,-1,-1,-1,-1,100,76
443,13,-1,-1,-1,-1,-1,100,154
443,14,0,18,1,6,1,95,438
443,15,13,1,0,0,-1,92,435
443,16,2,18,2,17,2,86,429
443,17,-1,-1,-1,-1,-1,100,76
443,18,-1,-1,-1,-1,-1,100,155
443,19,8,1,1,3,2,90,433
443,20,-1,-1,-1,-1,-1,100,77
443,21,12,1,16,1,1,93,436
443,22,-1,-1,-1,-1,-1,100,0
443,23,-1,-1,-1,-1,-1,100,224
443,24,-1,-1,-1,-1,-1,100,153
443,25,-1,-1,-1,-1,-1,100,227
443,26,-1,-1,-1,-1,-1,100,0
443,27,7,1,7,8,0,95,438
443,28,-1,-1,-1,-1,-1,100,302
443,29,0,1,10,3,2,27,370
444,0,-1,-1,-1,-1,-1,100,1
444,1,-1,-1,-1,-1,-1,100,226
444,2,7,2,13,12,0,95,439
444,3,-1,-1,-1,-1,-1,100,295
444,4,-1,-1,-1,-1,-1,100,0
444,5,-1,-1,-1,-1,-1,100,0
444,6,-1,-1,-1,-1,-1,100,77
444,7,1,18,17,7,1,27,371
444,8,9,2,7,3,0,89,433
444,9,-1,-1,-1,-1,-1,100,0
444,10,-1,-1,-1,-1,-1,100,0
444,11,8,2,7,14,1,94,438
444,12,-1,-1,-1,-1,-1,100,76
444,13,-1,-1,-1,-1,-1,100,154
444,14,0,18,1,6,1,95,439
444,15,13,1,0,0,-1,92,436
444,16,2,18,2,17,2,86,430
444,17,-1,-1,-1,-1,-1,100,76
444,18,-1,-1,-1,-1,-1,100,155
444,19,8,1,1,3,2,90,434
444,20,-1,-1,-1,-1,-1,100,77
444,21,12,1,16,1,1,93,437
444,22,-1,-1,-1,-1,-1,100,0
444,23,-1,-1,-1,-1,-1,100,224
444,24,-1,-1,-1,-1,-1,100,153
444,25,-1,-1,-1,-1,-1,100,227
444,26,-1,-1,-1,-1,-1,100,0
444,27,7,1,7,8,0,95,439
444,28,-1,-1,-1,-1,-1,100,302
444,29,1,1,10,3,2,26,370
445,0,-1,-1,-1,-1,-1,100,1
445,1,-1,-1,-1,-1,-1,100,226
445,2,7,2,13,12,0,95,440
445,3,-1,-1,-1,-1,-1,100,295
445,4,-1,-1,-1,-1,-1,100,0
445,5,-1,-1,-1,-1,-1,100,0
445,6,-1,-1,-1,-1,-1,100,77
445,7,1,19,17,7,1,26,371
445,8,9,2,7,3,0,89,434
445,9,-1,-1,-1,-1,-1,100,0
445,10,-1,-1,-1,-1,-1,100,0
445,11,8,2,7,14,1,94,439
445,12,-1,-1,-1,-1,-1,100,76
445,13,-1,-1,-1,-1,-1,100,154
445,14,0,18,1,6,1,95,440
445,15,13,1,0,0,-1,92,437
445,16,2,18,2,17,2,86,431
445,17,-1,-1,-1,-1,-1,100,76
445,18,-1,-1,-1,-1,-1,100,155
445,19,8,1,1,3,2,90,435
445,20,-1,-1,-1,-1,-1,100,77
445,21,12,1,16,1,1,93,438
445,22,-1,-1,-1,-1,-1,100,0
445,23,-1,-1,-1,-1,-1,100,224
445,24,-1,-1,-1,-1,-1,100,153
445,25,-1,-1,-1,-1,-1,100,227
445,26,-1,-1,-1,-1,-1,100,0
445,27,7,1,7,8,0,95,440
445,28,-1,-1,-1,-1,-1,100,302
445,29,2,1,10,3,2,25,370
446,0,-1,-1,-1,-1,-1,100,1
446,1,-1,-1,-1,-1,-1,100,226
446,2,7,2,13,12,0,95,441
446,3,-1,-1,-1,-1,-1,100,295
446,4,-1,-1,-1,-1,-1,100,0
446,5,-1,-1,-1,-1,-1,100,0
446,6,-1,-1,-1,-1,-1,100,77
446,7,1,18,17,7,1,25,371
446,8,9,2,7,3,0,89,435
446,9,-1,-1,-1,-1,-1,100,0
446,10,-1,-1,-1,-1,-1,100,0
446,11,8,2,7,14,1,94,440
446,12,-1,-1,-1,-1,-1,100,76
446,13,-1,-1,-1,-1,-1,100,154
446,14,0,18,1,6,1,95,441
446,15,13,1,0,0,-1,92,438
446,16,2,18,2,17,2,86,432
446,17,-1,-1,-1,-1,-1,100,76
446,18,-1,-1,-1,-1,-1,100,155
446,19,8,1,1,3,2,90,436
446,20,-1,-1,-1,-1,-1,100,77
446,21,12,1,16,1,1,93,439
