step,id,x,y,gx,gy
105,13,12,2,5,5
105,14,7,11,13,17
105,15,8,2,14,7
105,16,11,2,3,10
105,17,7,10,16,18
105,18,-1,-1,-1,-1
105,19,-1,-1,-1,-1
105,20,7,16,14,19
105,21,-1,-1,-1,-1
105,22,10,2,17,2
105,23,17,12,1,0
105,24,-1,-1,-1,-1
105,25,-1,-1,-1,-1
105,26,17,11,1,15
105,27,8,17,7,16
105,28,17,13,6,5
105,29,9,2,19,4
106,0,5,17,17,15
106,1,13,15,6,12
106,2,-1,-1,-1,-1
106,3,7,17,3,6
106,4,9,3,7,9
106,5,-1,-1,-1,-1
106,6,7,12,9,2
106,7,6,17,9,7
106,8,13,16,11,2
106,9,-1,-1,-1,-1
106,10,-1,-1,-1,-1
106,11,-1,-1,-1,-1
106,12,-1,-1,-1,-1
106,13,12,2,5,5
106,14,7,11,13,17
106,15,8,2,14,7
106,16,11,2,3,10
106,17,7,10,16,18
106,18,-1,-1,-1,-1
106,19,-1,-1,-1,-1
106,20,7,16,14,19
106,21,-1,-1,-1,-1
106,22,10,2,17,2
106,23,17,12,1,0
106,24,-1,-1,-1,-1
106,25,-1,-1,-1,-1
106,26,17,11,1,15
106,27,8,17,7,16
106,28,17,13,6,5
106,29,9,2,19,4
107,0,5,17,17,15
107,1,13,15,6,12
107,2,-1,-1,-1,-1
107,3,7,17,3,6
107,4,9,3,7,9
107,5,-1,-1,-1,-1
107,6,7,12,9,2
107,7,6,17,9,7
107,8,13,16,11,2
107,9,-1,-1,-1,-1
107,10,-1,-1,-1,-1
107,11,-1,-1,-1,-1
107,12,-1,-1,-1,-1
107,13,12,2,5,5
107,14,7,11,13,17
107,15,8,2,14,7
107,16,11,2,3,10
107,17,7,10,16,18
107,18,-1,-1,-1,-1
107,19,-1,-1,-1,-1
107,20,7,16,14,19
107,21,-1,-1,-1,-1
107,22,10,2,17,2
107,23,17,12,1,0
107,24,-1,-1,-1,-1
107,25,-1,-1,-1,-1
107,26,17,11,1,15
107,27,8,17,7,16
107,28,17,13,6,5
107,29,9,2,19,4
108,0,5,17,17,15
108,1,13,15,6,12
108,2,-1,-1,-1,-1
108,3,7,17,3,6
108,4,9,3,7,9
108,5,-1,-1,-1,-1
108,6,7,12,9,2
108,7,6,17,9,7
108,8,13,16,11,2
108,9,-1,-1,-1,-1
108,10,-1,-1,-1,-1
108,11,-1,-1,-1,-1
108,12,-1,-1,-1,-1
108,13,12,2,5,5
108,14,7,11,13,17
108,15,8,2,14,7
108,16,11,2,3,10
108,17,7,10,16,18
108,18,-1,-1,-1,-1
108,19,-1,-1,-1,-1
108,20,7,16,14,19
108,21,-1,-1,-1,-1
108,22,10,2,17,2
108,23,17,12,1,0
108,24,-1,-1,-1,-1
108,25,-1,-1,-1,-1
108,26,17,11,1,15
108,27,8,17,7,16
108,28,17,13,6,5
108,29,9,2,19,4
109,0,5,17,17,15
109,1,13,15,6,12
109,2,-1,-1,-1,-1
109,3,7,17,3,6
109,4,9,3,7,9
109,5,-1,-1,-1,-1
109,6,7,12,9,2
109,7,6,17,9,7
109,8,13,16,11,2
109,9,-1,-1,-1,-1
109,10,-1,-1,-1,-1
109,11,-1,-1,-1,-1
109,12,-1,-1,-1,-1
109,13,12,2,5,5
109,14,7,11,13,17
109,15,8,2,14,7
109,16,11,2,3,10
109,17,7,10,16,18
109,18,-1,-1,-1,-1
109,19,-1,-1,-1,-1
109,20,7,16,14,19
109,21,-1,-1,-1,-1
109,22,10,2,17,2
109,23,17,12,1,0
109,24,-1,-1,-1,-1
109,25,-1,-1,-1,-1
109,26,17,11,1,15
109,27,8,17,7,16
109,28,17,13,6,5
109,29,9,2,19,4
110,0,5,17,17,15
110,1,13,15,6,12
110,2,-1,-1,-1,-1
110,3,7,17,3,6
110,4,9,3,7,9
110,5,-1,-1,-1,-1
110,6,7,12,9,2
110,7,6,17,9,7
110,8,13,16,11,2
110,9,-1,-1,-1,-1
110,10,-1,-1,-1,-1
110,11,-1,-1,-1,-1
110,12,-1,-1,-1,-1
110,13,12,2,5,5
110,14,7,11,13,17
110,15,8,2,14,7
110,16,11,2,3,10
110,17,7,10,16,18
110,18,-1,-1,-1,-1
110,19,-1,-1,-1,-1
110,20,7,16,14,19
110,21,-1,-1,-1,-1
110,22,10,2,17,2
110,23,17,12,1,0
110,24,-1,-1,-1,-1
110,25,-1,-1,-1,-1
110,26,17,11,1,15
110,27,8,17,7,16
110,28,17,13,6,5
110,29,9,2,19,4
111,0,5,17,17,15
111,1,13,15,6,12
111,2,-1,-1,-1,-1
111,3,7,17,3,6
111,4,9,3,7,9
111,5,-1,-1,-1,-1
111,6,7,12,9,2
111,7,6,17,9,7
111,8,13,16,11,2
111,9,-1,-1,-1,-1
111,10,-1,-1,-1,-1
111,11,-1,-1,-1,-1
111,12,-1,-1,-1,-1
111,13,12,2,5,5
111,14,7,11,13,17
111,15,8,2,14,7
111,16,11,2,3,10
111,17,7,10,16,18
111,18,-1,-1,-1,-1
111,19,-1,-1,-1,-1
111,20,7,16,14,19
111,21,-1,-1,-1,-1
111,22,10,2,17,2
111,23,17,12,1,0
111,24,-1,-1,-1,-1
111,25,-1,-1,-1,-1
111,26,17,11,1,15
111,27,8,17,7,16
111,28,17,13,6,5
111,29,9,2,19,4
112,0,5,17,17,15
112,1,13,15,6,12
112,2,-1,-1,-1,-1
112,3,7,17,3,6
112,4,9,3,7,9
112,5,-1,-1,-1,-1
112,6,7,12,9,2
112,7,6,17,9,7
112,8,13,16,11,2
112,9,-1,-1,-1,-1
112,10,-1,-1,-1,-1
112,11,-1,-1,-1,-1
112,12,-1,-1,-1,-1
112,13,12,2,5,5
112,14,7,11,13,17
112,15,8,2,14,7
112,16,11,2,3,10
112,17,7,10,16,18
112,18,-1,-1,-1,-1
112,19,-1,-1,-1,-1
112,20,7,16,14,19
112,21,-1,-1,-1,-1
112,22,10,2,17,2
112,23,17,12,1,0
112,24,-1,-1,-1,-1
112,25,-1,-1,-1,-1
112,26,17,11,1,15
112,27,8,17,7,16
112,28,17,13,6,5
112,29,9,2,19,4
113,0,5,17,17,15
113,1,13,15,6,12
113,2,-1,-1,-1,-1
113,3,7,17,3,6
113,4,9,3,7,9
113,5,-1,-1,-1,-1
113,6,7,12,9,2
113,7,6,17,9,7
113,8,13,16,11,2
113,9,-1,-1,-1,-1
113,10,-1,-1,-1,-1
113,11,-1,-1,-1,-1
113,12,-1,-1,-1,-1
113,13,12,2,5,5
113,14,7,11,13,17
113,15,8,2,14,7
113,16,11,2,3,10
113,17,7,10,16,18
113,18,-1,-1,-1,-1
113,19,-1,-1,-1,-1
113,20,7,16,14,19
113,21,-1,-1,-1,-1
113,22,10,2,17,2
113,23,17,12,1,0
113,24,-1,-1,-1,-1
113,25,-1,-1,-1,-1
113,26,17,11,1,15
113,27,8,17,7,16
113,28,17,13,6,5
113,29,9,2,19,4
114,0,5,17,17,15
114,1,13,15,6,12
114,2,-1,-1,-1,-1
114,3,7,17,3,6
114,4,9,3,7,9
114,5,-1,-1,-1,-1
114,6,7,12,9,2
114,7,6,17,9,7
114,8,13,16,11,2
114,9,-1,-1,-1,-1
114,10,-1,-1,-1,-1
114,11,-1,-1,-1,-1
114,12,-1,-1,-1,-1
114,13,12,2,5,5
114,14,7,11,13,17
114,15,8,2,14,7
114,16,11,2,3,10
114,17,7,10,16,18
114,18,-1,-1,-1,-1
114,19,-1,-1,-1,-1
114,20,7,16,14,19
114,21,-1,-1,-1,-1
114,22,10,2,17,2
114,23,17,12,1,0
114,24,-1,-1,-1,-1
114,25,-1,-1,-1,-1
114,26,17,11,1,15
114,27,8,17,7,16
114,28,17,13,6,5
114,29,9,2,19,4
115,0,5,17,17,15
115,1,13,15,6,12
115,2,-1,-1,-1,-1
115,3,7,17,3,6
115,4,9,3,7,9
115,5,-1,-1,-1,-1
115,6,7,12,9,2
115,7,6,17,9,7
115,8,13,16,11,2
115,9,-1,-1,-1,-1
115,10,-1,-1,-1,-1
115,11,-1,-1,-1,-1
115,12,-1,-1,-1,-1
115,13,12,2,5,5
115,14,7,11,13,17
115,15,8,2,14,7
115,16,11,2,3,10
115,17,7,10,16,18
115,18,-1,-1,-1,-1
115,19,-1,-1,-1,-1
115,20,7,16,14,19
115,21,-1,-1,-1,-1
115,22,10,2,17,2
115,23,17,12,1,0
115,24,-1,-1,-1,-1
115,25,-1,-1,-1,-1
115,26,17,11,1,15
115,27,8,17,7,16
115,28,17,13,6,5
115,29,9,2,19,4
116,0,5,17,17,15
116,1,13,15,6,12
116,2,-1,-1,-1,-1
116,3,7,17,3,6
116,4,9,3,7,9
116,5,-1,-1,-1,-1
116,6,7,12,9,2
116,7,6,17,9,7
116,8,13,16,11,2
116,9,-1,-1,-1,-1
116,10,-1,-1,-1,-1
116,11,-1,-1,-1,-1
116,12,-1,-1,-1,-1
116,13,12,2,5,5
116,14,7,11,13,17
116,15,8,2,14,7
116,16,11,2,3,10
116,17,7,10,16,18
116,18,-1,-1,-1,-1
116,19,-1,-1,-1,-1
116,20,7,16,14,19
116,21,-1,-1,-1,-1
116,22,10,2,17,2
116,23,17,12,1,0
116,24,-1,-1,-1,-1
116,25,-1,-1,-1,-1
116,26,17,11,1,15
116,27,8,17,7,16
116,28,17,13,6,5
116,29,9,2,19,4
117,0,5,17,17,15
117,1,13,15,6,12
117,2,-1,-1,-1,-1
117,3,7,17,3,6
117,4,9,3,7,9
117,5,-1,-1,-1,-1
117,6,7,12,9,2
117,7,6,17,9,7
117,8,13,16,11,2
117,9,-1,-1,-1,-1
117,10,-1,-1,-1,-1
117,11,-1,-1,-1,-1
117,12,-1,-1,-1,-1
117,13,12,2,5,5
117,14,7,11,13,17
117,15,8,2,14,7
117,16,11,2,3,10
117,17,7,10,16,18
117,18,-1,-1,-1,-1
117,19,-1,-1,-1,-1
117,20,7,16,14,19
117,21,-1,-1,-1,-1
117,22,10,2,17,2
117,23,17,12,1,0
117,24,-1,-1,-1,-1
117,25,-1,-1,-1,-1
117,26,17,11,1,15
117,27,8,17,7,16
117,28,17,13,6,5
117,29,9,2,19,4
118,0,5,17,17,15
118,1,13,15,6,12
118,2,-1,-1,-1,-1
118,3,7,17,3,6
118,4,9,3,7,9
118,5,-1,-1,-1,-1
118,6,7,12,9,2
118,7,6,17,9,7
118,8,13,16,11,2
118,9,-1,-1,-1,-1
118,10,-1,-1,-1,-1
118,11,-1,-1,-1,-1
118,12,-1,-1,-1,-1
118,13,12,2,5,5
118,14,7,11,13,17
118,15,8,2,14,7
118,16,11,2,3,10
118,17,7,10,16,18
118,18,-1,-1,-1,-1
118,19,-1,-1,-1,-1
118,20,7,16,14,19
118,21,-1,-1,-1,-1
118,22,10,2,17,2
118,23,17,12,1,0
118,24,-1,-1,-1,-1
118,25,-1,-1,-1,-1
118,26,17,11,1,15
118,27,8,17,7,16
118,28,17,13,6,5
118,29,9,2,19,4
119,0,5,17,17,15
119,1,13,15,6,12
119,2,-1,-1,-1,-1
119,3,7,17,3,6
119,4,9,3,7,9
119,5,-1,-1,-1,-1
119,6,7,12,9,2
119,7,6,17,9,7
119,8,13,16,11,2
119,9,-1,-1,-1,-1
119,10,-1,-1,-1,-1
119,11,-1,-1,-1,-1
119,12,-1,-1,-1,-1
119,13,12,2,5,5
119,14,7,11,13,17
119,15,8,2,14,7
119,16,11,2,3,10
119,17,7,10,16,18
119,18,-1,-1,-1,-1
119,19,-1,-1,-1,-1
119,20,7,16,14,19
119,21,-1,-1,-1,-1
119,22,10,2,17,2
119,23,17,12,1,0
119,24,-1,-1,-1,-1
119,25,-1,-1,-1,-1
119,26,17,11,1,15
119,27,8,17,7,16
119,28,17,13,6,5
119,29,9,2,19,4
120,0,5,17,17,15
120,1,13,15,6,12
120,2,-1,-1,-1,-1
120,3,7,17,3,6
120,4,9,3,7,9
120,5,-1,-1,-1,-1
120,6,7,12,9,2
120,7,6,17,9,7
120,8,13,16,11,2
120,9,-1,-1,-1,-1
120,10,-1,-1,-1,-1
120,11,-1,-1,-1,-1
120,12,-1,-1,-1,-1
120,13,12,2,5,5
120,14,7,11,13,17
120,15,8,2,14,7
120,16,11,2,3,10
120,17,7,10,16,18
120,18,-1,-1,-1,-1
120,19,-1,-1,-1,-1
120,20,7,16,14,19
120,21,-1,-1,-1,-1
120,22,10,2,17,2
120,23,17,12,1,0
120,24,-1,-1,-1,-1
120,25,-1,-1,-1,-1
120,26,17,11,1,15
120,27,8,17,7,16
120,28,17,13,6,5
120,29,9,2,19,4
121,0,5,17,17,15
121,1,13,15,6,12
121,2,-1,-1,-1,-1
121,3,7,17,3,6
121,4,9,3,7,9
121,5,-1,-1,-1,-1
121,6,7,12,9,2
121,7,6,17,9,7
121,8,13,16,11,2
121,9,-1,-1,-1,-1
121,10,-1,-1,-1,-1
121,11,-1,-1,-1,-1
121,12,-1,-1,-1,-1
121,13,12,2,5,5
121,14,7,11,13,17
121,15,8,2,14,7
121,16,11,2,3,10
121,17,7,10,16,18
121,18,-1,-1,-1,-1
121,19,-1,-1,-1,-1
121,20,7,16,14,19
121,21,-1,-1,-1,-1
121,22,10,2,17,2
121,23,17,12,1,0
121,24,-1,-1,-1,-1
121,25,-1,-1,-1,-1
121,26,17,11,1,15
121,27,8,17,7,16
121,28,17,13,6,5
121,29,9,2,19,4
122,0,5,17,17,15
122,1,13,15,6,12
122,2,-1,-1,-1,-1
122,3,7,17,3,6
122,4,9,3,7,9
122,5,-1,-1,-1,-1
122,6,7,12,9,2
122,7,6,17,9,7
122,8,13,16,11,2
122,9,-1,-1,-1,-1
122,10,-1,-1,-1,-1
122,11,-1,-1,-1,-1
122,12,-1,-1,-1,-1
122,13,12,2,5,5
122,14,7,11,13,17
122,15,8,2,14,7
122,16,11,2,3,10
122,17,7,10,16,18
122,18,-1,-1,-1,-1
122,19,-1,-1,-1,-1
122,20,7,16,14,19
122,21,-1,-1,-1,-1
122,22,10,2,17,2
122,23,17,12,1,0
122,24,-1,-1,-1,-1
122,25,-1,-1,-1,-1
122,26,17,11,1,15
122,27,8,17,7,16
122,28,17,13,6,5
122,29,9,2,19,4
123,0,5,17,17,15
123,1,13,15,6,12
123,2,-1,-1,-1,-1
123,3,7,17,3,6
123,4,9,3,7,9
123,5,-1,-1,-1,-1
123,6,7,12,9,2
123,7,6,17,9,7
123,8,13,16,11,2
123,9,-1,-1,-1,-1
123,10,-1,-1,-1,-1
123,11,-1,-1,-1,-1
123,12,-1,-1,-1,-1
123,13,12,2,5,5
123,14,7,11,13,17
123,15,8,2,14,7
123,16,11,2,3,10
123,17,7,10,16,18
123,18,-1,-1,-1,-1
123,19,-1,-1,-1,-1
123,20,7,16,14,19
123,21,-1,-1,-1,-1
123,22,10,2,17,2
123,23,17,12,1,0
123,24,-1,-1,-1,-1
123,25,-1,-1,-1,-1
123,26,17,11,1,15
123,27,8,17,7,16
123,28,17,13,6,5
123,29,9,2,19,4
124,0,5,17,17,15
124,1,13,15,6,12
124,2,-1,-1,-1,-1
124,3,7,17,3,6
124,4,9,3,7,9
124,5,-1,-1,-1,-1
124,6,7,12,9,2
124,7,6,17,9,7
124,8,13,16,11,2
124,9,-1,-1,-1,-1
124,10,-1,-1,-1,-1
124,11,-1,-1,-1,-1
124,12,-1,-1,-1,-1
124,13,12,2,5,5
124,14,7,11,13,17
124,15,8,2,14,7
124,16,11,2,3,10
124,17,7,10,16,18
124,18,-1,-1,-1,-1
124,19,-1,-1,-1,-1
124,20,7,16,14,19
124,21,-1,-1,-1,-1
124,22,10,2,17,2
124,23,17,12,1,0
124,24,-1,-1,-1,-1
124,25,-1,-1,-1,-1
124,26,17,11,1,15
124,27,8,17,7,16
124,28,17,13,6,5
124,29,9,2,19,4
125,0,5,17,17,15
125,1,13,15,6,12
125,2,-1,-1,-1,-1
125,3,7,17,3,6
125,4,9,3,7,9
125,5,-1,-1,-1,-1
125,6,7,12,9,2
125,7,6,17,9,7
125,8,13,16,11,2
125,9,-1,-1,-1,-1
125,10,-1,-1,-1,-1
125,11,-1,-1,-1,-1
125,12,-1,-1,-1,-1
125,13,12,2,5,5
125,14,7,11,13,17
125,15,8,2,14,7
125,16,11,2,3,10
125,17,7,10,16,18
125,18,-1,-1,-1,-1
125,19,-1,-1,-1,-1
125,20,7,16,14,19
125,21,-1,-1,-1,-1
125,22,10,2,17,2
125,23,17,12,1,0
125,24,-1,-1,-1,-1
125,25,-1,-1,-1,-1
125,26,17,11,1,15
125,27,8,17,7,16
125,28,17,13,6,5
125,29,9,2,19,4
126,0,5,17,17,15
126,1,13,15,6,12
126,2,-1,-1,-1,-1
126,3,7,17,3,6
126,4,9,3,7,9
126,5,-1,-1,-1,-1
126,6,7,12,9,2
126,7,6,17,9,7
126,8,13,16,11,2
126,9,-1,-1,-1,-1
126,10,-1,-1,-1,-1
126,11,-1,-1,-1,-1
126,12,-1,-1,-1,-1
126,13,12,2,5,5
126,14,7,11,13,17
126,15,8,2,14,7
126,16,11,2,3,10
126,17,7,10,16,18
126,18,-1,-1,-1,-1
126,19,-1,-1,-1,-1
126,20,7,16,14,19
126,21,-1,-1,-1,-1
126,22,10,2,17,2
126,23,17,12,1,0
126,24,-1,-1,-1,-1
126,25,-1,-1,-1,-1
126,26,17,11,1,15
126,27,8,17,7,16
126,28,17,13,6,5
126,29,9,2,19,4
127,0,5,17,17,15
127,1,13,15,6,12
127,2,-1,-1,-1,-1
127,3,7,17,3,6
127,4,9,3,7,9
127,5,-1,-1,-1,-1
127,6,7,12,9,2
127,7,6,17,9,7
127,8,13,16,11,2
127,9,-1,-1,-1,-1
127,10,-1,-1,-1,-1
127,11,-1,-1,-1,-1
127,12,-1,-1,-1,-1
127,13,12,2,5,5
127,14,7,11,13,17
127,15,8,2,14,7
127,16,11,2,3,10
127,17,7,10,16,18
127,18,-1,-1,-1,-1
127,19,-1,-1,-1,-1
127,20,7,16,14,19
127,21,-1,-1,-1,-1
127,22,10,2,17,2
127,23,17,12,1,0
127,24,-1,-1,-1,-1
127,25,-1,-1,-1,-1
127,26,17,11,1,15
127,27,8,17,7,16
127,28,17,13,6,5
127,29,9,2,19,4
128,0,5,17,17,15
128,1,13,15,6,12
128,2,-1,-1,-1,-1
128,3,7,17,3,6
128,4,9,3,7,9
128,5,-1,-1,-1,-1
128,6,7,12,9,2
128,7,6,17,9,7
128,8,13,16,11,2
128,9,-1,-1,-1,-1
128,10,-1,-1,-1,-1
128,11,-1,-1,-1,-1
128,12,-1,-1,-1,-1
128,13,12,2,5,5
128,14,7,11,13,17
128,15,8,2,14,7
128,16,11,2,3,10
128,17,7,10,16,18
128,18,-1,-1,-1,-1
128,19,-1,-1,-1,-1
128,20,7,16,14,19
128,21,-1,-1,-1,-1
128,22,10,2,17,2
128,23,17,12,1,0
128,24,-1,-1,-1,-1
128,25,-1,-1,-1,-1
128,26,17,11,1,15
128,27,8,17,7,16
128,28,17,13,6,5
128,29,9,2,19,4
129,0,5,17,17,15
129,1,13,15,6,12
129,2,-1,-1,-1,-1
129,3,7,17,3,6
129,4,9,3,7,9
129,5,-1,-1,-1,-1
129,6,7,12,9,2
129,7,6,17,9,7
129,8,13,16,11,2
129,9,-1,-1,-1,-1
129,10,-1,-1,-1,-1
129,11,-1,-1,-1,-1
129,12,-1,-1,-1,-1
129,13,12,2,5,5
129,14,7,11,13,17
129,15,8,2,14,7
129,16,11,2,3,10
129,17,7,10,16,18
129,18,-1,-1,-1,-1
129,19,-1,-1,-1,-1
129,20,7,16,14,19
129,21,-1,-1,-1,-1
129,22,10,2,17,2
129,23,17,12,1,0
129,24,-1,-1,-1,-1
129,25,-1,-1,-1,-1
129,26,17,11,1,15
129,27,8,17,7,16
129,28,17,13,6,5
129,29,9,2,19,4
130,0,5,17,17,15
130,1,13,15,6,12
130,2,-1,-1,-1,-1
130,3,7,17,3,6
130,4,9,3,7,9
130,5,-1,-1,-1,-1
130,6,7,12,9,2
130,7,6,17,9,7
130,8,13,16,11,2
130,9,-1,-1,-1,-1
130,10,-1,-1,-1,-1
130,11,-1,-1,-1,-1
130,12,-1,-1,-1,-1
130,13,12,2,5,5
130,14,7,11,13,17
130,15,8,2,14,7
130,16,11,2,3,10
130,17,7,10,16,18
130,18,-1,-1,-1,-1
130,19,-1,-1,-1,-1
130,20,7,16,14,19
130,21,-1,-1,-1,-1
130,22,10,2,17,2
130,23,17,12,1,0
130,24,-1,-1,-1,-1
130,25,-1,-1,-1,-1
130,26,17,11,1,15
130,27,8,17,7,16
130,28,17,13,6,5
130,29,9,2,19,4
131,0,5,17,17,15
131,1,13,15,6,12
131,2,-1,-1,-1,-1
131,3,7,17,3,6
131,4,9,3,7,9
131,5,-1,-1,-1,-1
131,6,7,12,9,2
131,7,6,17,9,7
131,8,13,16,11,2
131,9,-1,-1,-1,-1
131,10,-1,-1,-1,-1
131,11,-1,-1,-1,-1
131,12,-1,-1,-1,-1
131,13,12,2,5,5
131,14,7,11,13,17
131,15,8,2,14,7
131,16,11,2,3,10
131,17,7,10,16,18
131,18,-1,-1,-1,-1
131,19,-1,-1,-1,-1
131,20,7,16,14,19
131,21,-1,-1,-1,-1
131,22,10,2,17,2
131,23,17,12,1,0
131,24,-1,-1,-1,-1
131,25,-1,-1,-1,-1
131,26,17,11,1,15
131,27,8,17,7,16
131,28,17,13,6,5
131,29,9,2,19,4
132,0,5,17,17,15
132,1,13,15,6,12
132,2,-1,-1,-1,-1
132,3,7,17,3,6
132,4,9,3,7,9
132,5,-1,-1,-1,-1
132,6,7,12,9,2
132,7,6,17,9,7
132,8,13,16,11,2
132,9,-1,-1,-1,-1
132,10,-1,-1,-1,-1
132,11,-1,-1,-1,-1
132,12,-1,-1,-1,-1
132,13,12,2,5,5
132,14,7,11,13,17
132,15,8,2,14,7
132,16,11,2,3,10
132,17,7,10,16,18
132,18,-1,-1,-1,-1
132,19,-1,-1,-1,-1
132,20,7,16,14,19
132,21,-1,-1,-1,-1
132,22,10,2,17,2
132,23,17,12,1,0
132,24,-1,-1,-1,-1
132,25,-1,-1,-1,-1
132,26,17,11,1,15
132,27,8,17,7,16
132,28,17,13,6,5
132,29,9,2,19,4
133,0,5,17,17,15
133,1,13,15,6,12
133,2,-1,-1,-1,-1
133,3,7,17,3,6
133,4,9,3,7,9
133,5,-1,-1,-1,-1
133,6,7,12,9,2
133,7,6,17,9,7
133,8,13,16,11,2
133,9,-1,-1,-1,-1
133,10,-1,-1,-1,-1
133,11,-1,-1,-1,-1
133,12,-1,-1,-1,-1
133,13,12,2,5,5
133,14,7,11,13,17
133,15,8,2,14,7
133,16,11,2,3,10
133,17,7,10,16,18
133,18,-1,-1,-1,-1
133,19,-1,-1,-1,-1
133,20,7,16,14,19
133,21,-1,-1,-1,-1
133,22,10,2,17,2
133,23,17,12,1,0
133,24,-1,-1,-1,-1
133,25,-1,-1,-1,-1
133,26,17,11,1,15
133,27,8,17,7,16
133,28,17,13,6,5
133,29,9,2,19,4
134,0,5,17,17,15
134,1,13,15,6,12
134,2,-1,-1,-1,-1
134,3,7,17,3,6
134,4,9,3,7,9
134,5,-1,-1,-1,-1
134,6,7,12,9,2
134,7,6,17,9,7
134,8,13,16,11,2
134,9,-1,-1,-1,-1
134,10,-1,-1,-1,-1
134,11,-1,-1,-1,-1
134,12,-1,-1,-1,-1
134,13,12,2,5,5
134,14,7,11,13,17
134,15,8,2,14,7
134,16,11,2,3,10
134,17,7,10,16,18
134,18,-1,-1,-1,-1
134,19,-1,-1,-1,-1
134,20,7,16,14,19
134,21,-1,-1,-1,-1
134,22,10,2,17,2
134,23,17,12,1,0
134,24,-1,-1,-1,-1
134,25,-1,-1,-1,-1
134,26,17,11,1,15
134,27,8,17,7,16
134,28,17,13,6,5
134,29,9,2,19,4
135,0,5,17,17,15
135,1,13,15,6,12
135,2,-1,-1,-1,-1
135,3,7,17,3,6
135,4,9,3,7,9
135,5,-1,-1,-1,-1
135,6,7,12,9,2
135,7,6,17,9,7
135,8,13,16,11,2
135,9,-1,-1,-1,-1
135,10,-1,-1,-1,-1
135,11,-1,-1,-1,-1
135,12,-1,-1,-1,-1
135,13,12,2,5,5
135,14,7,11,13,17
135,15,8,2,14,7
135,16,11,2,3,10
135,17,7,10,16,18
135,18,-1,-1,-1,-1
135,19,-1,-1,-1,-1
135,20,7,16,14,19
135,21,-1,-1,-1,-1
135,22,10,2,17,2
135,23,17,12,1,0
135,24,-1,-1,-1,-1
135,25,-1,-1,-1,-1
135,26,17,11,1,15
135,27,8,17,7,16
135,28,17,13,6,5
135,29,9,2,19,4
136,0,5,17,17,15
136,1,13,15,6,12
136,2,-1,-1,-1,-1
136,3,7,17,3,6
136,4,9,3,7,9
136,5,-1,-1,-1,-1
136,6,7,12,9,2
136,7,6,17,9,7
136,8,13,16,11,2
136,9,-1,-1,-1,-1
136,10,-1,-1,-1,-1
136,11,-1,-1,-1,-1
136,12,-1,-1,-1,-1
136,13,12,2,5,5
136,14,7,11,13,17
136,15,8,2,14,7
136,16,11,2,3,10
136,17,7,10,16,18
136,18,-1,-1,-1,-1
136,19,-1,-1,-1,-1
136,20,7,16,14,19
136,21,-1,-1,-1,-1
136,22,10,2,17,2
136,23,17,12,1,0
136,24,-1,-1,-1,-1
136,25,-1,-1,-1,-1
136,26,17,11,1,15
136,27,8,17,7,16
136,28,17,13,6,5
136,29,9,2,19,4
137,0,5,17,17,15
137,1,13,15,6,12
137,2,-1,-1,-1,-1
137,3,7,17,3,6
137,4,9,3,7,9
137,5,-1,-1,-1,-1
137,6,7,12,9,2
137,7,6,17,9,7
137,8,13,16,11,2
137,9,-1,-1,-1,-1
137,10,-1,-1,-1,-1
137,11,-1,-1,-1,-1
137,12,-1,-1,-1,-1
137,13,12,2,5,5
137,14,7,11,13,17
137,15,8,2,14,7
137,16,11,2,3,10
137,17,7,10,16,18
137,18,-1,-1,-1,-1
137,19,-1,-1,-1,-1
137,20,7,16,14,19
137,21,-1,-1,-1,-1
137,22,10,2,17,2
137,23,17,12,1,0
137,24,-1,-1,-1,-1
137,25,-1,-1,-1,-1
137,26,17,11,1,15
137,27,8,17,7,16
137,28,17,13,6,5
137,29,9,2,19,4
138,0,5,17,17,15
138,1,13,15,6,12
138,2,-1,-1,-1,-1
138,3,7,17,3,6
138,4,9,3,7,9
138,5,-1,-1,-1,-1
138,6,7,12,9,2
138,7,6,17,9,7
138,8,13,16,11,2
138,9,-1,-1,-1,-1
138,10,-1,-1,-1,-1
138,11,-1,-1,-1,-1
138,12,-1,-1,-1,-1
138,13,12,2,5,5
138,14,7,11,13,17
138,15,8,2,14,7
138,16,11,2,3,10
138,17,7,10,16,18
138,18,-1,-1,-1,-1
138,19,-1,-1,-1,-1
138,20,7,16,14,19
138,21,-1,-1,-1,-1
138,22,10,2,17,2
138,23,17,12,1,0
138,24,-1,-1,-1,-1
138,25,-1,-1,-1,-1
138,26,17,11,1,15
138,27,8,17,7,16
138,28,17,13,6,5
138,29,9,2,19,4
139,0,5,17,17,15
139,1,13,15,6,12
139,2,-1,-1,-1,-1
139,3,7,17,3,6
139,4,9,3,7,9
139,5,-1,-1,-1,-1
139,6,7,12,9,2
139,7,6,17,9,7
139,8,13,16,11,2
139,9,-1,-1,-1,-1
139,10,-1,-1,-1,-1
139,11,-1,-1,-1,-1
139,12,-1,-1,-1,-1
139,13,12,2,5,5
139,14,7,11,13,17
139,15,8,2,14,7
139,16,11,2,3,10
139,17,7,10,16,18
139,18,-1,-1,-1,-1
139,19,-1,-1,-1,-1
139,20,7,16,14,19
139,21,-1,-1,-1,-1
139,22,10,2,17,2
139,23,17,12,1,0
139,24,-1,-1,-1,-1
139,25,-1,-1,-1,-1
139,26,17,11,1,15
139,27,8,17,7,16
139,28,17,13,6,5
139,29,9,2,19,4
140,0,5,17,17,15
140,1,13,15,6,12
